pos_1,pos_2,progenitor,descendants_1,descendants_2
336,445,1,1,
322,428,2,2,
350,416,3,3,
337,403,4,4,
280,374,5,5,
263,368,6,6,
302,374,7,7,
322,364,8,8,
271,479,9,9,
299,482,10,10,
250,455,11,11,
277,442,12,12,
194,390,13,13,
220,395,14,14,
246,406,15,15,16
286,428,16,17,
270,393,17,18,
251,354,18,19,
274,352,19,20,
275,327,20,21,
299,420,21,22,
288,407,21,23,
311,400,22,24,
328,394,23,25,
293,383,24,26,
324,381,25,27,
288,352,26,28,
325,345,27,29,
304,315,28,30,
312,292,29,31,
