216_16,382.0,86.0
216_15,411.0,75.0
216_17,402.0,56.0
216_18,381.0,40.0
216_21,321.0,53.0
216_20,328.0,73.0
216_23,354.0,64.0
216_22,345.0,78.0
216_24,309.0,49.0
216_7,397.0,87.0
216_6,425.0,101.0
216_1,396.0,164.0
216_3,417.0,143.0
216_14,354.0,46.0
216_13,336.0,41.0
216_12,373.0,48.0
216_11,367.0,66.0
216_10,392.0,71.0
216_9,381.0,107.0
216_8,365.0,120.0
