pos_1,pos_2,progenitor,descendants
215,403,2,1
232,390,3,2
218,380,4,3
192,353,5,4
243,367,6,5
244,335,7,6
227,325,8,7
218,342,9,8
237,294,10,9
253,295,11,10
179,346,12,11
203,339,13,12
207,314,14,13
220,307,15,14
245,315,16,15
255,309,17,16
289,299,18,17
282,285,19,18
273,300,20,19
279,267,21,20
307,241,22,21
