pos_1,pos_2,progenitor,descendants_1,descendants_2
244,384,1,1,
215,395,2,2,
223,380,3,3,
206,362,4,4,5
236,360,5,6,
234,338,5,7,
228,319,6,8,
209,320,7,9,
231,285,8,10,
250,284,9,11,
184,340,10,12,
193,325,11,13,
208,310,12,14,
223,300,13,15,
238,305,14,16,
263,276,15,17,
257,307,16,18,
278,293,17,19,
263,290,18,20,
282,276,19,21,
