pos_1,pos_2,progenitor,descendants
250,391,1,1
216,399,2,2
227,384,3,3
208,374,4,4
195,349,5,5
240,365,6,6
234,337,7,7
226,319,8,8
210,321,9,9
227,285,10,10
252,284,11,11
179,341,12,12
202,328,13,13
206,310,14,14
224,300,15,15
241,303,16,16
266,277,17,17
269,307,18,18
288,292,19,19
275,294,20,20
283,269,21,21
