pos_1,pos_2,progenitor,descendants
207,403,1,1
234,393,2,2
219,383,3,3
195,353,4,4
243,370,5,5
243,332,6,6
225,332,7,7
221,347,8,8
237,301,9,9
253,299,10,10
183,347,11,11
206,340,12,12
204,318,13,13
216,303,14,14
233,317,15,15
250,309,16,16
279,313,17,17
287,294,18,18
263,300,19,19
277,300,20,20
283,267,21,21
311,238,22,22
