pos_1,pos_2,progenitor,descendants
207,399,1,1
238,389,2,2
223,379,3,3
189,346,4,4
242,371,5,5
244,332,6,6
227,333,7,7
222,346,8,8
239,302,9,9
255,299,10,10
175,343,11,11
205,338,12,12
205,318,13,13
221,312,14,14
234,319,15,15
253,315,16,16
280,312,17,17
287,312,18,18
292,305,19,19
302,301,19,20
275,304,20,21
287,305,21,22
283,292,22,23
305,233,23,24
