pos_1,pos_2,progenitor,descendants
207,394,1,1
238,392,2,2
223,377,3,3
189,346,4,4
242,375,5,5
248,333,6,6
222,334,7,7
222,347,8,8
243,304,9,9
256,303,10,10
175,338,11,11
202,336,12,12
207,314,13,13
223,316,14,14
234,321,15,15
253,315,16,16
279,323,17,17
288,318,18,18
287,308,19,19
300,307,20,20
274,304,21,21
287,303,22,22
284,292,23,23
310,225,24,24
