cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,1,0,1,0,0,0,0
I1,0,0,0,1,1,1,0,0,2,0
I2,0,0,0,1,1,1,0,0,2,1
216_9,2,0,0,1,1,1,2,0,2,1
216_8,0,0,1,1,1,1,0,0,2,1
I3,0,0,0,1,1,1,0,0,2,0
I4,0,2,0,1,1,1,0,0,2,0
216_7,0,2,0,1,1,1,0,0,2,0
216_6,0,2,0,1,1,1,0,0,2,0
I5,1,2,0,1,1,1,0,0,2,0
216_5,1,2,0,1,1,1,1,2,2,0
216_4,1,2,0,1,1,1,0,0,2,0
I6,0,0,2,1,2,1,0,0,2,0
I7,0,1,2,1,2,1,0,0,2,2
216_15,0,1,2,1,2,1,0,0,2,2
216_14,0,1,2,1,2,1,0,0,2,2
I8,0,1,2,1,2,1,0,0,2,1
I9,0,1,2,1,2,1,0,1,2,1
216_11,0,1,2,1,2,1,0,1,2,1
216_10,0,1,2,1,2,1,0,1,2,1
I10,0,1,2,1,2,1,0,0,2,1
216_13,0,1,2,1,2,1,0,0,2,1
216_12,0,1,2,1,2,1,0,0,2,1
Evolve tree: [&R] ((((216_12:0.05719637176967074,216_13:0.05719637176967074)I10:0.178462657124615,(216_10:0.02827399588619251,216_11:0.02827399588619251)I9:0.20738503300809324)I8:0.2807016230164986,(216_14:0.05719637176967074,216_15:0.05719637176967074)I7:0.4591642801411136)I6:0.3615250254101032,(((216_4:0.06979383206259182,216_5:0.06979383206259182)I5:0.19468529340826934,(216_6:0.05719637176967074,216_7:0.05719637176967074)I4:0.20728275370119043)I3:0.23496578335834378,(216_8:0.23565902889428575,216_9:0.23565902889428575)I2:0.26378587993491925)I1:0.3784407684916825)I0:0.36306235734842157;
