cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,2,0,0,0,0,0,0,0,0,0
I1,2,0,0,2,0,2,0,0,0,0
I2,2,0,0,2,0,2,0,2,1,0
216_9,2,0,0,2,0,2,0,2,1,0
216_8,2,2,1,2,0,2,0,2,1,0
I3,2,0,0,2,0,2,0,0,0,0
I4,2,0,0,2,0,2,0,0,1,2
216_7,2,0,0,2,0,2,0,0,1,2
216_6,2,0,1,2,0,2,0,0,1,2
I5,2,0,0,2,0,2,0,0,2,0
216_5,2,0,0,2,0,2,0,0,2,0
216_4,2,0,0,2,0,2,0,0,2,0
I6,2,0,1,0,2,0,0,0,0,0
I7,2,0,1,0,2,0,0,2,0,0
216_15,2,0,1,0,2,0,0,2,0,0
216_14,2,0,1,0,2,0,0,2,0,0
I8,2,0,1,0,2,0,0,0,0,1
I9,2,0,1,0,2,0,0,0,0,1
216_11,2,0,1,0,2,0,0,0,0,1
216_10,2,0,1,0,2,0,0,0,0,1
I10,2,0,1,0,2,0,2,0,0,1
216_13,2,0,1,0,2,0,2,0,0,1
216_12,2,0,1,0,2,0,2,0,0,1
Evolve tree: [&R] ((((216_12:0.0294162965763624,216_13:0.0294162965763624)I10:0.10331028389037472,(216_10:0.014321081231462463,216_11:0.014321081231462463)I9:0.11840549923527466)I8:0.1992202652764709,(216_14:0.0294162965763624,216_15:0.0294162965763624)I7:0.3025305491668455)I6:0.32638708774715225,(((216_4:0.03613294572515325,216_5:0.03613294572515325)I5:0.11494879642697443,(216_6:0.0294162965763624,216_7:0.0294162965763624)I4:0.12166544557576528)I3:0.1675489674799876,(216_8:0.13272658046673713,216_9:0.13272658046673713)I2:0.18590412916537813)I1:0.339703223858245)I0:0.41139648829627096;
