cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,2,1,0
I1,2,1,2,0,1,0,0,2,1,0
I2,2,1,2,1,1,0,2,2,1,0
216_9,2,1,2,1,1,0,2,2,1,0
216_8,2,1,2,1,1,0,2,2,1,1
I3,2,1,2,0,1,0,0,2,1,0
I4,2,1,2,0,1,1,0,2,1,0
216_7,2,1,2,0,1,1,0,2,1,0
216_6,2,1,2,0,1,1,0,2,1,0
I5,2,1,2,1,1,0,0,2,1,0
216_5,2,1,2,1,1,0,0,2,1,0
216_4,2,1,2,1,1,0,0,2,1,1
I6,0,0,1,0,2,1,0,2,1,0
I7,2,2,1,0,2,1,2,2,1,1
216_15,2,2,1,0,2,1,2,2,1,1
216_14,2,2,1,0,2,1,2,2,1,1
I8,2,1,1,1,2,1,0,2,1,0
I9,2,1,1,1,2,1,0,2,1,2
216_11,2,1,1,1,2,1,0,2,1,2
216_10,2,1,1,1,2,1,0,2,1,2
I10,2,1,1,1,2,1,0,2,1,0
216_13,2,1,1,1,2,1,0,2,1,0
216_12,2,1,1,1,2,1,0,2,1,0
Evolve tree: [&R] ((((216_12:0.084,216_13:0.084)I10:0.24,(216_10:0.042,216_11:0.042)I9:0.28200000000000003)I8:0.324,(216_14:0.084,216_15:0.084)I7:0.5640000000000001)I6:0.34800000000000003,(((216_4:0.10200000000000001,216_5:0.10200000000000001)I5:0.258,(216_6:0.084,216_7:0.084)I4:0.276)I3:0.27,(216_8:0.324,216_9:0.324)I2:0.306)I1:0.366)I0:0.294;
