cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_1,1,1,1,1,1,1,1,2,0,2
216_11,0,2,1,1,1,1,1,1,1,2
216_10,0,2,1,1,1,1,1,1,1,2
216_13,0,2,0,1,1,1,1,1,1,2
216_12,0,2,0,1,1,1,1,1,1,2
216_7,0,2,2,1,1,1,1,1,1,2
216_6,0,2,2,1,1,1,1,1,1,2
216_9,0,2,0,1,1,1,1,1,1,2
216_8,0,2,0,1,1,1,1,1,1,2
216_21,0,0,0,0,1,1,0,1,2,1
216_26,2,1,0,0,1,1,0,1,2,1
216_25,2,0,0,0,1,1,0,1,2,1
216_24,2,0,1,0,1,1,0,1,2,1
216_23,2,0,1,0,1,1,0,1,2,1
216_18,0,1,2,2,1,0,0,0,0,1
216_17,0,1,2,2,1,0,0,0,2,1
216_20,0,1,2,1,1,1,1,2,0,1
216_19,0,1,2,1,1,0,1,2,0,1
216_16,2,0,1,0,1,1,2,0,0,1
216_15,0,0,0,0,1,0,0,0,2,1
216_14,0,0,0,0,1,0,2,0,2,1
