2_1,230.0,288.0
49_1,248.0,299.0
216_1,152.0,286.0
104_2,267.0,302.0
163_7,292.0,274.0
215_9,281.0,251.0
216_11,285.0,240.0
216_10,279.0,256.0
213_10,297.0,268.0
216_13,304.0,259.0
216_12,308.0,273.0
153_3,281.0,292.0
206_5,287.0,307.0
216_7,295.0,309.0
216_6,277.0,309.0
205_6,303.0,283.0
216_9,295.0,279.0
216_8,307.0,288.0
44_2,231.0,285.0
104_5,259.0,295.0
164_15,277.0,278.0
209_22,265.0,268.0
216_26,270.0,256.0
216_25,266.0,272.0
208_20,283.0,282.0
216_24,281.0,273.0
216_23,287.0,291.0
216_21,247.0,301.0
93_3,240.0,290.0
147_7,255.0,268.0
202_12,244.0,245.0
216_18,251.0,240.0
216_17,243.0,246.0
195_12,258.0,258.0
216_20,262.0,247.0
216_19,254.0,260.0
146_5,237.0,294.0
216_16,224.0,290.0
199_9,265.0,316.0
216_15,259.0,296.0
216_14,260.0,332.0
