cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,0,1,0,1,0,2
216_1,2,0,0,0,1,1,2,1,2,2
I2,0,0,0,0,0,1,0,1,0,2
I3,0,0,2,2,0,1,0,1,0,2
I4,0,0,2,2,2,1,0,1,0,2
216_11,0,0,2,2,2,1,0,1,0,2
216_10,0,0,2,2,2,1,0,1,0,2
I5,1,2,2,2,1,1,0,1,1,2
216_13,1,2,2,2,1,1,0,1,1,2
216_12,1,2,2,2,1,1,0,1,1,2
I6,0,0,0,0,0,1,0,1,0,2
I7,0,2,0,1,2,1,2,1,0,2
216_7,0,2,0,1,2,1,2,1,0,2
216_6,0,2,0,1,2,1,2,1,0,2
I8,0,2,0,0,0,1,2,1,0,2
216_9,0,2,0,0,0,1,2,1,0,2
216_8,0,2,0,0,0,1,2,1,0,2
I9,0,0,0,0,0,0,0,2,0,0
I10,0,1,1,0,1,0,0,2,0,0
216_21,0,1,1,0,1,0,2,2,2,1
I11,0,1,1,0,1,0,0,2,0,0
I12,0,1,1,0,1,0,0,2,0,0
216_26,0,1,1,0,1,0,0,2,0,0
216_25,0,1,1,0,1,0,1,2,0,0
I13,1,1,1,0,1,0,1,2,0,0
216_24,1,1,1,0,1,0,1,2,0,0
216_23,1,1,1,0,1,0,1,2,0,0
I14,2,2,0,1,0,0,0,2,1,0
I15,2,2,2,1,0,0,0,2,1,2
I16,2,2,2,1,1,0,0,2,1,2
216_18,2,2,2,1,1,0,0,2,1,2
216_17,2,2,2,1,1,0,0,2,1,2
I17,2,2,2,1,1,0,0,2,1,2
216_20,2,2,2,1,1,0,2,2,1,2
216_19,2,2,2,1,1,0,0,2,1,2
I18,2,2,1,1,0,1,0,2,1,0
216_16,2,2,1,1,0,1,0,2,1,1
I19,2,2,1,1,0,1,0,2,1,0
216_15,2,2,1,1,0,1,0,2,1,0
216_14,2,2,1,1,0,1,1,2,1,0
Evolve tree: [&R] (((((216_14:0.10200000000000001,216_15:0.10200000000000001)I19:0.318,216_16:0.42)I18:0.318,((216_19:0.126,216_20:0.126)I17:0.28800000000000003,(216_17:0.084,216_18:0.084)I16:0.33)I15:0.324)I14:0.294,(((216_23:0.048,216_24:0.048)I13:0.264,(216_25:0.042,216_26:0.042)I12:0.27)I11:0.36,216_21:0.672)I10:0.36)I9:0.252,((((216_8:0.066,216_9:0.066)I8:0.312,(216_6:0.06,216_7:0.06)I7:0.318)I6:0.294,((216_12:0.018000000000000002,216_13:0.018000000000000002)I5:0.3,(216_10:0.006,216_11:0.006)I4:0.312)I3:0.354)I2:0.33,216_1:1.002)I1:0.28200000000000003)I0:0.006;
