sigma: 22.470982031241125
216_13 114.0 250.0
216_15 127.0 243.0
216_14 153.0 248.0
216_19 172.0 239.0
216_18 169.0 260.0
216_17 198.0 232.0
216_16 195.0 264.0
216_2 116.0 302.0
216_1 146.0 302.0
216_4 167.0 285.0
216_3 178.0 310.0
216_8 108.0 260.0
216_7 93.0 269.0
216_6 123.0 279.0
216_5 100.0 283.0
216_12 129.0 251.0
216_11 129.0 267.0
216_10 158.0 293.0
216_9 136.0 303.0
207_7 145.89927064747587 295.2088507315381
209_9 137.11240308295473 273.13907660650534
154_4 137.2753063627764 273.42244029721047
211_5 117.49575339090288 275.1671471770182
213_7 101.99743994161646 265.41996711353914
159_3 117.59558700356989 275.0692533366507
104_2 144.1489030556141 274.83179685739833
170_2 151.18344373668066 288.045780078217
174_1 135.80109631288107 298.6117148110301
108_1 150.92571387329355 287.9309678035868
47_1 144.45807165213574 274.84104103358703
187_11 164.9127887280334 254.07162850054092
188_13 168.5856181983606 250.97765874916317
127_6 164.42009422484023 254.1660473882728
199_10 139.14896895496435 246.6549020424015
136_5 137.31416056449262 249.12668314739796
57_3 163.86551673383525 254.30754991831853
5_1 144.65753822285458 274.6301942688287
