5_1,140.0,270.0
57_3,136.0,256.0
136_5,141.0,271.0
216_13,114.0,250.0
199_10,131.0,239.0
216_15,127.0,243.0
216_14,153.0,248.0
127_6,161.0,257.0
188_13,157.0,251.0
216_19,172.0,239.0
216_18,169.0,260.0
187_11,194.0,249.0
216_17,198.0,232.0
216_16,195.0,264.0
47_1,121.0,286.0
108_1,132.0,291.0
174_1,122.0,304.0
216_2,116.0,302.0
216_1,146.0,302.0
170_2,165.0,295.0
216_4,167.0,285.0
216_3,178.0,310.0
104_2,124.0,285.0
159_3,115.0,288.0
213_7,105.0,265.0
216_8,108.0,260.0
216_7,93.0,269.0
211_5,107.0,288.0
216_6,123.0,279.0
216_5,100.0,283.0
154_4,137.0,278.0
209_9,120.0,265.0
216_12,129.0,251.0
216_11,129.0,267.0
207_7,146.0,297.0
216_10,158.0,293.0
216_9,136.0,303.0
