cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,0,0,0,0,0,0
I1,2,0,2,0,0,1,0,2,0,0
I2,2,0,2,0,0,1,0,2,1,0
216_24,2,0,2,0,2,1,0,2,1,0
216_23,2,1,2,0,0,1,2,2,1,1
I3,2,0,2,0,0,1,1,2,0,2
I4,2,1,2,0,1,1,1,2,1,2
216_30,2,1,2,0,1,1,1,2,1,2
216_29,2,1,2,0,1,1,1,2,1,2
I5,2,0,2,0,0,1,1,2,1,2
216_28,2,0,2,0,0,1,1,2,1,2
216_27,2,0,2,0,0,1,1,2,1,2
I6,0,0,0,0,0,0,0,0,2,0
I7,1,2,2,0,0,0,1,2,2,2
216_15,1,2,2,0,0,0,1,2,2,2
I8,1,2,2,0,0,0,1,2,2,2
216_14,1,2,2,0,0,0,1,2,2,2
216_13,1,2,2,0,0,0,1,2,2,2
I9,0,0,0,0,1,0,0,0,2,0
I10,0,0,2,0,1,2,2,0,2,0
I11,0,0,2,0,1,2,2,0,2,0
216_2,0,0,2,0,1,2,2,0,2,0
216_1,0,0,2,0,1,2,2,0,2,0
I12,0,0,2,0,1,2,2,0,2,2
216_4,0,0,2,0,1,2,2,2,2,2
216_3,0,0,2,0,1,2,2,0,2,2
I13,1,2,2,0,1,0,0,1,2,0
216_7,1,2,2,0,1,0,2,1,2,2
I14,1,2,2,1,1,1,0,1,2,1
216_6,1,2,2,1,1,1,0,1,2,1
216_5,1,2,2,1,1,1,0,1,2,1
Evolve tree: [&R] (((((216_5:24,216_6:24)I14:40,216_7:64)I13:47,((216_3:10,216_4:10)I12:45,(216_1:8,216_2:8)I11:47)I10:56)I9:61,((216_13:3,216_14:3)I8:45,216_15:48)I7:124)I6:43,(((216_27:24,216_28:24)I5:37,(216_29:24,216_30:24)I4:37)I3:53,(216_23:32,216_24:32)I2:82)I1:101)I0;
