[&R] (((((216_6:3.014,216_7:0.014)205_4:13.653,(216_4:0.006,216_5:2.006)214_4:8.661)158_2:9.087,((216_2:0.002,216_3:1.002)212_2:7.452,216_1:10.453)165_1:15.301)109_1:27.948,((216_12:2.04,216_13:3.04)205_9:18.752,(216_14:1.002,216_15:0.002)207_12:18.79)150_4:31.91)62_1:69.298)I0;
I0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62_1,0:0.05/2:0.95,0:0.05/2:0.95,0,0:0.05/1:0.95,0,0,0:0.05/1:0.95,0,0,0,0:0.05/1:0.95,0:0.05/1:0.95,0,0,0,0,0,0,0,0,0:0.05/1:0.95,0,0,0:0.05/2:0.95,0,0,0,0,0:0.05/2:0.95,0:0.05/2:0.95,0:0.05/2:0.95,0,0,0:0.05/1:0.95,0,0:0.05/2:0.95,0:0.05/2:0.95,0,0,0,0,0,0,0,0:0.05/1:0.95,0:0.05/1:0.95,0,0,0,0,0,0,0,0,0:0.05/2:0.95,0,0,0,0,0,0:0.05/2:0.95,0:0.05/2:0.95,0,0,0:0.05/2:0.95,0,0:0.05/2:0.95,0,0:0.05/2:0.95,0:0.05/1:0.95,0,0,0,0:0.05/2:0.95,0:0.05/1:0.95,0,0,0,0:0.05/1:0.95,0,0:0.05/2:0.95,0:0.05/2:0.95,0:0.05/1:0.95,0,0:0.05/2:0.95,0,0:0.05/1:0.95,0,0:0.05/1:0.95,0,0:0.05/1:0.95,0:0.05/1:0.95,0,0:0.05/2:0.95,0,0:0.05/1:0.95,0,0:0.05/2:0.95,0:0.05/2:0.95,0,0,0,0,0,0,0:0.05/1:0.95,0,0,0,0,0:0.05/2:0.95,0:0.05/2:0.95,0,0,0,0:0.05/2:0.95,0,0:0.05/1:0.95,0:0.05/1:0.95,0,0,0,0:0.05/2:0.95,0:0.05/1:0.95,0,0:0.05/2:0.95,0:0.05/2:0.95,0:0.05/1:0.95,0,0:0.05/1:0.95,0:0.05/1:0.95,0,0,0:0.05/1:0.95,0,0:0.05/2:0.95,0,0,0:0.05/1:0.95,0,0,0,0:0.05/2:0.95,0,0,0:0.05/2:0.95,0,0,0:0.05/1:0.95,0,0,0,0:0.05/2:0.95,0:0.05/2:0.95,0,0,0:0.05/2:0.95,0:0.05/2:0.95,0,0,0,0,0:0.05/1:0.95,0,0,0,0,0:0.05/2:0.95,0,0:0.05/1:0.95,0,0:0.05/2:0.95,0,0,0,0,0,0,0:0.05/2:0.95,0,0,0,0,0:0.05/1:0.95,0:0.05/2:0.95,0,0,0:0.05/1:0.95,0,0,0:0.05/1:0.95,0,0:0.05/2:0.95,0,0,0,0:0.05/2:0.95,0,0,0:0.05/2:0.95
150_4,2,2,0:0.05/1:0.95,1,0,0,1,0,0:0.05/2:0.95,0,1,1,0,0,0,0:0.05/1:0.95,0,0,0,0,1,0,0,2,0:0.05/2:0.95,0,0,0,2,2,2,0:0.05/2:0.95,0:0.05/1:0.95,1,0,2,2,0:0.05/2:0.95,0,0,0,0,0,0,1,1,0:0.05/1:0.95,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0:0.05/1:0.95,2,0,2,1,0,0:0.05/1:0.95,0,2,1,0:0.05/1:0.95,0,0,1,0:0.05/1:0.95,2,2,1,0,2,0,1,0,1,0,1,1,0:0.05/2:0.95,2,0,1,0,2,2,0,0,0:0.05/1:0.95,0:0.05/2:0.95,0:0.05/1:0.95,0,1,0:0.05/2:0.95,0:0.05/2:0.95,0,0:0.05/1:0.95,2,2,0,0,0,2,0:0.05/2:0.95,1,1,0,0,0,2,1,0,2,2,1,0,1,1,0,0,1,0,2,0,0,1,0,0,0,2,0:0.05/2:0.95,0,2,0,0,1,0,0,0,2,2,0,0,2,2,0,0:0.05/2:0.95,0,0,1,0,0:0.05/2:0.95,0:0.05/1:0.95,0,2,0,1,0:0.05/1:0.95,2,0:0.05/2:0.95,0:0.05/2:0.95,0,0,0,0,2,0,0,0,0,1,2,0,0,1,0:0.05/1:0.95,0,1,0:0.05/2:0.95,2,0,0,0,2,0:0.05/2:0.95,0,2
207_12,2,2,1,1,0,0,1,0,2,0,1,1,1,1,1,1,1,0,0,0,1,0,0,2,2,0,0,0,2,2,2,2,1,1,0,2,2,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,2,1,2,0,2,1,0,1,2,2,1,1,0,0,1,1,2,2,1,1,2,0,1,0,1,0,1,1,2,2,0,1,0,2,2,0,2,1,2,1,0,1,2,2,0,1,2,2,0,0,0,2,2,1,1,0,0,0,2,1,0,2,2,1,0,1,1,2,2,1,1,2,0,0,1,2,0,0,2,2,0,2,0,0,1,0,2,0,2,2,2,0,2,2,0,2,0,0,1,0,2,1,0,2,0,1,1,2,2,2,1,0,0,0,2,0,0,0,0,1,2,0,0,1,1,0,1,2,2,0,0,0,2,2,2,2
216_15,2,2,1,1,0,0,1,0,2,0,1,1,1,1,1,1,1,0,0,0,1,0,0,2,2,0,0,0,2,2,2,2,1,1,0,2,2,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,2,1,2,0,2,1,0,1,2,2,1,1,0,0,1,1,2,2,1,1,2,0,1,0,1,0,1,1,2,2,0,1,0,2,2,0,2,1,2,1,0,1,2,2,0,1,2,2,0,0,0,2,2,1,1,0,0,0,2,1,0,2,2,1,0,1,1,2,2,1,1,2,0,0,1,2,0,0,2,2,0,2,0,0,1,0,2,0,2,2,2,0,2,2,0,2,0,0,1,0,2,1,0,2,0,1,1,2,2,2,1,0,0,0,2,0,0,0,0,1,2,0,0,1,1,0,1,2,2,0,0,0,2,2,2,2
216_14,2,2,1,1,0,0,1,0,2,0,1,1,1,1,1,1,1,0,0,0,1,0,0,2,2,0,0,0,2,2,2,2,1,1,0,2,2,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,2,1,2,0,2,1,0,1,2,2,1,1,0,0,1,1,2,2,1,1,2,0,1,0,1,0,1,1,2,2,0,1,0,2,2,0,2,1,2,1,0,1,2,2,0,1,2,2,0,0,0,2,2,1,1,0,0,0,2,1,0,2,2,1,0,1,1,2,2,1,1,2,0,0,1,2,0,0,2,2,0,2,0,0,1,0,2,0,2,2,2,0,2,2,0,2,0,0,1,2,2,1,0,2,0,1,1,2,2,2,1,0,0,0,2,0,0,0,0,1,2,0,0,1,1,0,1,2,2,0,0,0,2,2,2,2
205_9,2,2,1,1,0,0,1,0,2,1,1,1,0,2,0,1,0,0,0,0,1,0,1,2,2,0,0,0,2,2,2,2,1,1,0,2,2,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,2,1,2,0,2,1,0,1,0,2,1,1,0,0,1,1,2,2,1,0,2,0,1,0,1,1,1,1,2,2,0,1,0,2,2,2,0,1,2,1,0,1,2,2,0,1,2,2,1,2,0,2,2,1,1,0,0,1,2,1,0,2,2,1,0,1,1,0,0,1,0,2,0,0,1,0,0,0,2,2,0,2,0,2,1,1,0,0,2,2,0,1,2,2,0,2,0,0,1,0,2,1,0,2,1,1,1,2,2,2,2,0,0,2,2,0,0,0,0,1,2,2,0,1,1,0,1,2,2,0,0,0,2,2,0,2
216_13,2,2,1,1,0,0,1,0,2,1,1,1,0,2,0,1,0,0,0,0,1,0,1,2,2,0,0,0,2,2,2,2,1,1,0,2,2,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,2,1,2,0,2,1,0,1,0,2,1,1,0,0,1,1,2,2,1,0,2,0,1,0,1,1,1,1,2,2,1,1,0,2,2,2,0,1,2,1,0,1,2,2,0,1,2,2,1,2,0,2,2,1,1,0,0,1,2,1,0,2,2,1,0,1,1,0,0,1,0,2,0,0,1,0,0,0,2,2,0,2,0,2,1,1,1,0,2,2,0,1,2,2,0,2,0,0,1,0,2,1,0,2,1,1,1,2,2,2,2,0,0,2,2,0,1,0,0,1,2,2,0,1,1,0,1,2,2,0,0,0,2,2,0,2
216_12,2,2,1,1,0,0,1,0,2,1,1,1,0,2,0,1,0,0,0,0,1,0,1,2,2,0,0,0,2,2,2,2,1,1,0,2,2,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,2,1,2,0,2,1,0,1,0,2,1,1,0,0,1,1,2,2,1,0,2,0,1,0,1,1,1,1,2,2,0,1,0,2,2,2,0,1,2,1,0,1,2,2,0,1,2,2,1,2,0,2,2,1,1,0,0,1,2,1,0,2,2,1,0,1,1,0,0,1,0,2,0,0,1,0,0,0,2,2,0,2,0,2,1,1,0,0,2,2,0,1,2,2,0,2,0,0,1,0,2,1,0,2,1,1,1,2,2,2,2,0,0,2,2,0,2,1,0,1,2,2,0,1,1,0,1,2,2,0,0,0,2,2,0,2
109_1,2,2,0,1,0:0.03/1:0.97,0,1,0,0,0,1,1,0:0.03/2:0.97,0,0,0:0.03/2:0.97,0,0,0,0,1,0,0,2,0,0:0.03/1:0.97,0,0,2,2,2,0,0,1,0,2,2,0,0,0,0,0:0.03/1:0.97,0,0,1,1,0,0,0,0,0,0,0:0.03/1:0.97,0,2,0,0,0,0,0,2,2,0,0:0.03/1:0.97,2,0:0.03/2:0.97,2,0,2,1,0,0,0,2,1,0,0,0:0.03/2:0.97,1,0,2,2,1,0,2,0,1,0,1,0:0.03/2:0.97,1,1,0,2,0,1,0,2,2,0,0:0.03/1:0.97,0,0,0,0:0.03/1:0.97,1,0,0:0.03/1:0.97,0:0.03/2:0.97,0,2,2,0,0,0:0.03/2:0.97,2,0,1,1,0:0.03/2:0.97,0,0,2,1,0,2,2,1,0:0.03/2:0.97,1,1,0,0,1,0,2,0,0,1,0,0,0,2,0,0:0.03/2:0.97,2,0,0,1,0,0,0,2,2,0,0,2,2,0:0.03/2:0.97,0:0.03/1:0.97,0,0,1,0,0,0:0.03/2:0.97,0,2,0:0.03/1:0.97,1,0,2,0:0.03/1:0.97,0,0,0,0,0:0.03/1:0.97,2,0:0.03/2:0.97,0,0,0,1,2,0,0,1,0,0,1,0,2,0,0,0,2,0,0,2
