cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,1,0,0,2
I1,1,0,0,0,0,0,1,0,0,2
I2,1,0,2,0,0,0,1,0,0,2
216_15,1,0,2,0,0,0,1,0,0,2
216_14,1,0,2,0,0,0,1,0,0,2
I3,1,0,0,0,0,1,1,0,0,2
216_13,1,0,1,0,0,1,1,0,0,2
216_12,1,0,0,0,0,1,1,0,0,2
I4,0,1,0,1,0,0,1,1,0,2
I5,2,1,0,1,2,1,1,1,0,2
216_1,2,1,0,1,2,1,1,1,0,2
I6,2,1,0,1,2,1,1,1,0,2
216_3,2,1,0,1,2,1,1,1,0,2
216_2,2,1,0,1,2,1,1,1,0,2
I7,1,1,2,1,0,0,1,1,1,2
I8,1,1,2,1,0,0,1,1,1,2
216_5,1,1,2,1,0,0,1,1,1,2
216_4,1,1,2,1,0,0,1,1,1,2
I9,1,1,2,1,0,1,1,1,1,2
216_7,1,1,2,1,0,1,1,1,1,2
216_6,1,1,2,1,0,1,1,1,1,2
Evolve tree: [&R] ((((216_6:0.044720728399874905,216_7:0.044720728399874905)I9:0.21008939915663133,(216_4:0.008012977027052892,216_5:0.008012977027052892)I8:0.24679715052945334)I7:0.2558936701047855,((216_2:0.016078030702131985,216_3:0.016078030702131985)I6:0.2053796282649271,216_1:0.22145765896705907)I5:0.2892461386942326)I4:0.28671184299184865,((216_12:0.044720728399874905,216_13:0.044720728399874905)I3:0.24914406219703308,(216_14:0.03647072670750793,216_15:0.03647072670750793)I2:0.25739406388940006)I1:0.5035508500562325)I0:0.4435323940161688;
