cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,2,0,0,0,2,0,0,0,2,1
I1,2,0,0,0,2,2,1,0,2,1
I2,2,2,0,1,2,2,1,1,2,1
I3,2,2,0,1,2,2,1,1,2,1
216_10,2,2,0,1,2,2,1,1,2,1
216_9,2,2,0,1,2,2,1,1,2,1
I4,2,2,1,1,2,2,1,1,2,1
216_12,2,2,1,1,2,2,1,1,2,1
216_11,2,2,1,1,2,2,1,1,2,1
I5,2,0,0,2,2,2,1,0,2,1
I6,2,0,0,2,2,2,1,0,2,1
216_14,2,0,0,2,2,2,1,0,2,1
216_13,2,0,0,2,2,2,1,0,2,1
I7,2,1,0,2,2,2,1,0,2,1
216_16,2,1,0,2,2,2,1,0,2,1
216_15,2,1,0,2,2,2,1,0,2,1
I8,2,0,0,0,2,2,0,0,2,1
I9,2,1,0,0,2,2,0,1,2,1
216_2,2,1,0,0,2,2,0,1,2,1
I10,2,1,0,1,2,2,1,1,2,1
216_4,2,1,1,1,2,2,1,1,2,1
216_3,2,1,0,1,2,2,1,1,2,1
I11,2,0,0,0,2,2,0,0,2,1
I12,2,0,2,0,2,2,1,1,2,1
216_6,2,0,2,0,2,2,1,1,2,1
216_5,2,0,2,0,2,2,1,1,2,1
I13,2,0,0,0,2,2,0,0,2,1
216_8,2,0,0,0,2,2,0,0,2,1
216_7,2,0,0,0,2,2,0,0,2,1
Evolve tree: [&R] ((((216_7:0.126,216_8:0.126)I13:0.258,(216_5:0.114,216_6:0.114)I12:0.27)I11:0.27,((216_3:0.09,216_4:0.09)I10:0.27,216_2:0.36)I9:0.294)I8:0.294,(((216_15:0.108,216_16:0.108)I7:0.228,(216_13:0.042,216_14:0.042)I6:0.294)I5:0.27,((216_11:0.066,216_12:0.066)I4:0.234,(216_9:0.06,216_10:0.06)I3:0.24)I2:0.306)I1:0.342)I0:0.342;
