[&R] (((((216_7:3.062,216_8:3.062)195_4:7.362,(216_5:2.016,216_6:1.016)197_3:9.409)152_2:24.062,((216_3:2.081,216_4:5.081)201_2:6.19,216_2:7.271)156_1:21.215)107_1:23.159,(((216_15:4.139,216_16:5.139)198_10:6.213,(216_13:1.002,216_14:0.002)209_13:9.35)160_6:10.925,((216_11:2.017,216_12:1.017)205_10:8.453,(216_9:3.031,216_10:1.031)206_9:8.439)166_5:19.807)115_3:35.369)58_1:70.354)I0;
I0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58_1,0:0.05/1:0.95,0,0:0.05/1:0.95,0:0.05/2:0.95,0:0.05/2:0.95,0:0.05/1:0.95,0,0,0:0.05/1:0.95,0,0,0,0,0,0,0,0,0:0.05/1:0.95,0:0.05/2:0.95,0,0,0,0,0:0.05/1:0.95,0,0,0,0:0.05/2:0.95,0,0,0,0,0:0.05/1:0.95,0:0.05/1:0.95,0:0.05/1:0.95,0,0,0:0.05/2:0.95,0:0.05/1:0.95,0,0,0,0,0,0:0.05/2:0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0:0.05/2:0.95,0,0,0:0.05/1:0.95,0,0:0.05/2:0.95,0,0,0:0.05/2:0.95,0:0.05/2:0.95,0:0.05/1:0.95,0,0,0,0,0,0:0.05/1:0.95,0,0,0,0,0,0,0,0:0.05/2:0.95,0,0,0:0.05/2:0.95,0:0.05/1:0.95,0,0:0.05/1:0.95,0,0,0,0,0:0.05/2:0.95,0:0.05/2:0.95,0:0.05/2:0.95,0,0,0:0.05/2:0.95,0,0,0,0:0.05/2:0.95,0:0.05/2:0.95,0,0:0.05/1:0.95,0,0,0:0.05/1:0.95,0:0.05/2:0.95,0:0.05/1:0.95,0:0.05/2:0.95,0,0,0:0.05/2:0.95,0:0.05/2:0.95,0,0,0:0.05/2:0.95,0,0:0.05/2:0.95,0:0.05/1:0.95,0,0:0.05/2:0.95,0:0.05/1:0.95,0,0,0,0,0:0.05/1:0.95,0,0:0.05/1:0.95,0:0.05/1:0.95,0,0,0:0.05/1:0.95,0,0,0,0,0,0:0.05/1:0.95,0,0:0.05/1:0.95,0,0,0:0.05/1:0.95,0,0,0,0,0:0.05/1:0.95,0,0,0,0:0.05/2:0.95,0,0:0.05/1:0.95,0,0:0.05/1:0.95,0,0,0,0,0:0.05/2:0.95,0,0:0.05/2:0.95,0:0.05/1:0.95,0,0:0.05/2:0.95,0,0,0,0,0:0.05/1:0.95,0,0:0.05/2:0.95,0,0,0,0:0.05/1:0.95,0:0.05/2:0.95,0,0:0.05/2:0.95,0:0.05/1:0.95,0:0.05/1:0.95,0:0.05/2:0.95,0:0.05/1:0.95,0:0.05/2:0.95,0,0:0.05/1:0.95,0:0.05/1:0.95,0,0,0,0:0.05/1:0.95,0:0.05/1:0.95,0,0,0
115_3,1,0:0.03/1:0.97,1,2,2,1,0,0,1,0,0,0:0.03/1:0.97,0,0,0,0:0.03/1:0.97,0,1,2,0,0,0:0.03/2:0.97,0,1,0:0.03/2:0.97,0:0.03/2:0.97,0,2,0,0,0,0,1,1,1,0:0.03/2:0.97,0,2,1,0:0.03/2:0.97,0,0:0.03/2:0.97,0:0.03/2:0.97,0,2,0,0:0.03/2:0.97,0:0.03/1:0.97,0,0:0.03/2:0.97,0:0.03/1:0.97,0,0,0:0.03/1:0.97,0:0.03/2:0.97,0,0:0.03/2:0.97,0,2,0,0,1,0,2,0,0,2,2,1,0,0,0,0,0,1,0,0,0:0.03/2:0.97,0,0,0,0,2,0,0:0.03/1:0.97,2,1,0,1,0:0.03/2:0.97,0,0,0:0.03/2:0.97,2,2,2,0,0:0.03/2:0.97,2,0,0,0,2,2,0,1,0,0,1,2,1,2,0,0:0.03/2:0.97,2,2,0,0,2,0:0.03/2:0.97,2,1,0,2,1,0,0,0:0.03/2:0.97,0,1,0,1,1,0,0,1,0,0:0.03/2:0.97,0,0,0,1,0,1,0,0,1,0,0,0:0.03/1:0.97,0,1,0,0,0:0.03/1:0.97,2,0,1,0,1,0,0,0:0.03/1:0.97,0,2,0,2,1,0,2,0,0,0,0,1,0,2,0,0,0:0.03/2:0.97,1,2,0,2,1,1,2,1,2,0,1,1,0,0,0,1,1,0:0.03/2:0.97,0:0.03/1:0.97,0:0.03/2:0.97
166_5,1,1,1,2,2,1,0:0.02/1:0.98,0:0.02/1:0.98,1,0:0.02/2:0.98,0,1,0,0,0,1,0,1,2,0,0,2,0:0.02/1:0.98,1,2,2,0,2,0,0,0:0.02/2:0.98,0,1,1,1,2,0,2,1,2,0,2,2,0,2,0,2,1,0,2,1,0,0:0.02/1:0.98,1,2,0:0.02/1:0.98,2,0:0.02/2:0.98,2,0,0,1,0:0.02/1:0.98,2,0,0,2,2,1,0,0,0,0,0,1,0,0,2,0,0,0:0.02/1:0.98,0,2,0,1,2,1,0,1,2,0,0:0.02/2:0.98,2,2,2,2,0:0.02/2:0.98,2,2,0,0,0,2,2,0,1,0,0,1,2,1,2,0,2,2,2,0,0,2,2,2,1,0,2,1,0,0:0.02/2:0.98,2,0,1,0,1,1,0,0:0.02/1:0.98,1,0:0.02/2:0.98,2,0,0,0,1,0,1,0,0,1,0,0,1,0:0.02/2:0.98,1,0,0,1,2,0,1,0,1,0,0,1,0,2,0:0.02/2:0.98,2,1,0,2,0,0,0,0,1,0,2,0,0:0.02/2:0.98,2,1,2,0,2,1,1,2,1,2,0,1,1,0,0:0.02/2:0.98,0,1,1,2,1,2
206_9,1,1,1,2,2,1,1,1,1,2,0,1,0,0,2,1,0,1,2,0,2,2,1,1,2,2,0,2,0,0,2,0,1,1,1,2,0,2,1,2,0,2,2,0,2,0,2,1,1,2,1,0,1,1,2,1,2,2,2,0,0,1,1,2,0,0,2,2,1,2,0,0,0,0,1,0,0,2,0,0,1,0,2,0,1,2,1,0,1,2,0,2,2,2,2,2,2,2,2,0,0,0,2,2,0,1,0,0,1,2,1,2,0,2,2,2,0,0,2,2,2,1,0,2,1,0,2,2,0,1,0,1,1,0,1,1,2,2,0,2,0,1,0,1,2,0,1,0,0,1,2,1,0,0,1,2,0,1,0,1,0,0,1,0,2,2,2,1,1,2,0,0,0,0,1,0,2,0,2,2,1,2,0,2,1,1,2,1,2,0,1,1,2,2,0,1,1,2,1,2
216_10,1,1,1,2,2,1,1,1,1,2,0,1,0,0,2,1,0,1,2,0,2,2,1,1,2,2,0,2,0,0,2,0,1,1,1,2,0,2,1,2,0,2,2,0,2,0,2,1,1,2,1,0,1,1,2,1,2,2,2,0,0,1,1,2,0,0,2,2,1,2,0,0,0,0,1,0,0,2,0,0,1,0,2,0,1,2,1,2,1,2,0,2,2,2,2,2,2,2,2,0,0,0,2,2,0,1,0,0,1,2,1,2,0,2,2,2,0,0,2,2,2,1,0,2,1,0,2,2,0,1,0,1,1,0,1,1,2,2,0,2,0,1,0,1,2,0,1,0,0,1,2,1,0,0,1,2,0,1,0,1,0,0,1,0,2,2,2,1,1,2,0,0,0,0,1,0,2,0,2,2,1,2,0,2,1,1,2,1,2,0,1,1,2,2,0,1,1,2,1,2
216_9,1,1,1,2,2,1,1,1,1,2,0,1,0,1,2,1,0,1,2,0,2,2,1,1,2,2,0,2,0,0,2,0,1,1,1,2,0,2,1,2,0,2,2,0,2,0,2,1,1,2,1,0,1,1,2,1,2,2,2,0,0,1,1,2,0,0,2,2,1,2,0,0,0,0,1,0,0,2,0,0,1,0,2,1,1,2,1,0,1,2,0,2,2,2,2,2,2,2,2,0,0,0,2,2,0,1,0,0,1,2,1,2,0,2,2,2,0,0,2,2,2,1,0,2,1,0,2,2,0,1,0,1,1,0,1,1,2,2,0,2,0,1,0,1,2,0,1,0,0,1,2,1,0,0,1,2,0,1,0,1,0,0,1,0,2,2,2,1,1,2,0,1,0,0,1,0,2,0,2,2,1,2,0,2,1,1,2,1,2,0,1,1,2,2,0,1,1,2,1,2
205_10,1,1,1,2,2,1,1,1,1,2,0,1,0,0,0,1,0,1,2,0,0,2,1,1,2,2,0,2,0,0,2,0,1,1,1,2,0,2,1,2,2,2,2,0,2,0,2,1,0,2,1,0,1,1,2,1,2,2,2,2,0,1,1,2,0,0,2,2,1,0,0,0,0,0,1,0,2,2,0,0,1,0,2,0,1,2,1,0,1,2,1,2,2,2,2,2,2,2,2,0,0,0,2,2,0,1,0,0,1,2,1,2,0,2,2,2,0,0,2,2,2,1,0,2,1,2,2,2,0,1,1,1,1,0,1,1,2,2,2,0,0,1,1,1,0,0,1,0,0,1,2,1,0,0,1,2,0,1,0,1,0,0,1,0,2,2,2,1,0,2,0,0,0,0,1,0,2,0,2,2,1,2,0,2,1,1,2,1,2,0,1,1,0,2,0,1,1,2,1,2
216_12,1,1,1,2,2,1,1,1,1,2,0,1,0,0,0,1,0,1,2,0,0,2,1,1,2,2,0,2,0,0,2,0,1,1,1,2,0,2,1,2,2,2,2,0,2,0,2,1,0,2,1,0,1,1,2,1,2,2,2,2,0,1,1,2,0,0,2,2,1,0,0,0,0,0,1,0,2,2,0,0,1,0,2,0,1,2,1,0,1,2,1,2,2,2,2,2,2,2,2,0,0,0,2,2,0,1,0,0,1,2,1,2,0,2,2,2,0,0,2,2,2,1,0,2,1,2,2,2,0,1,1,1,1,0,1,1,2,2,2,0,0,1,1,1,0,0,1,0,0,1,2,1,0,0,1,2,0,1,0,1,2,0,1,0,2,2,2,1,0,2,0,0,0,0,1,0,2,0,2,2,1,2,0,2,1,1,2,1,2,0,1,1,0,2,0,1,1,2,1,2
216_11,1,1,1,2,2,1,1,1,1,2,0,1,0,0,0,1,0,1,2,0,0,2,1,1,2,2,0,2,0,0,2,0,1,1,1,2,0,2,1,2,2,2,2,0,2,0,2,1,0,2,1,0,1,1,2,1,2,2,2,2,0,1,1,2,0,0,2,2,1,0,0,0,0,0,1,0,2,2,0,0,1,0,2,0,1,2,1,0,1,2,1,2,2,2,2,2,2,2,2,0,1,0,2,2,0,1,0,0,1,2,1,2,0,2,2,2,0,0,2,2,2,1,0,2,1,2,2,2,0,1,1,1,1,0,1,1,2,2,2,0,0,1,1,1,0,0,1,0,0,1,2,1,0,0,1,2,0,1,0,1,0,0,1,0,2,2,2,1,2,2,0,0,0,0,1,0,2,0,2,2,1,2,0,2,1,1,2,1,2,0,1,1,0,2,0,1,1,2,1,2
