cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,2,2,0,2,0,1,0,0
I1,0,0,2,2,0,2,2,1,2,0
I2,0,0,2,2,0,2,2,1,2,0
216_2,0,0,2,2,0,2,2,1,2,0
216_1,0,0,2,2,0,2,2,1,2,0
I3,0,1,2,2,0,2,2,1,2,1
216_4,0,1,2,2,2,2,2,1,2,1
216_3,0,1,2,2,0,2,2,1,2,1
I4,0,2,2,2,0,2,0,1,1,0
I5,0,2,2,2,0,2,2,1,1,0
216_14,0,2,2,2,1,2,2,1,1,2
216_13,0,2,2,2,0,2,2,1,1,0
I6,2,2,2,2,0,2,0,1,1,0
I7,2,2,2,2,2,2,0,1,1,2
216_12,2,2,2,2,2,2,1,1,1,2
216_11,2,2,2,2,2,2,0,1,1,2
I8,2,2,2,2,0,2,0,1,1,0
216_10,2,2,2,2,0,2,0,1,1,0
216_9,2,2,2,2,0,2,0,1,1,0
Evolve tree: [&R] ((((216_9:0.024,216_10:0.024)I8:0.27,(216_11:0.018000000000000002,216_12:0.018000000000000002)I7:0.276)I6:0.294,(216_13:0.258,216_14:0.258)I5:0.33)I4:0.34800000000000003,((216_3:0.066,216_4:0.066)I3:0.246,(216_1:0.054,216_2:0.054)I2:0.258)I1:0.624)I0:0.354;
