cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,2,0,2,0,2,0,0,1,0
I1,0,2,1,2,0,2,2,1,1,0
I2,0,2,1,2,2,2,2,1,1,0
216_2,0,2,1,2,2,2,2,1,1,0
216_1,0,2,1,2,2,2,2,1,1,0
I3,0,2,1,2,0,2,2,1,1,0
216_4,0,2,1,2,0,2,2,1,1,0
216_3,0,2,1,2,0,2,2,1,1,0
I4,1,2,0,2,1,2,0,2,1,2
I5,1,2,1,2,1,2,0,2,1,2
216_14,1,2,1,2,1,2,0,2,1,2
216_13,1,2,1,2,1,2,2,2,1,2
I6,1,2,0,2,1,2,0,2,1,2
I7,1,2,0,2,1,2,2,2,1,2
216_12,1,2,0,2,1,2,2,2,1,2
216_11,1,2,0,2,1,2,2,2,1,2
I8,1,2,1,2,1,2,0,2,1,2
216_10,1,2,1,2,1,2,0,2,1,2
216_9,1,2,1,2,1,2,0,2,1,2
Evolve tree: [&R] ((((216_9:0.008091045846733485,216_10:0.008091045846733485)I8:0.10995974330179288,(216_11:0.0060454085156434086,216_12:0.0060454085156434086)I7:0.11200538063288296)I6:0.17065280389523324,(216_13:0.10115300143714195,216_14:0.10115300143714195)I5:0.18755059160661766)I4:0.30274070607803855,((216_3:0.02284949311935647,216_4:0.02284949311935647)I3:0.10394046601971245,(216_1:0.01855321780474515,216_2:0.01855321780474515)I2:0.10823674133432376)I1:0.4646543399827292)I0:0.47828612266483295;
