pos_1,pos_2,progenitor,descendants
240,380,1,1
182,344,2,2
287,341,3,3
286,332,4,4
251,343,5,5
307,361,6,6
297,341,7,7
277,341,8,8
256,326,9,9
241,331,10,10
249,311,11,11
266,311,12,12
281,296,13,13
279,319,14,14
294,317,15,15
273,287,16,16
276,266,17,17
308,294,18,18
296,274,19,19
320,269,20,20
299,229,21,21
