sigma: 22.470982031241125
216_8 247.0 318.0
216_7 232.0 336.0
216_6 264.0 346.0
216_5 243.0 354.0
216_4 272.0 356.0
216_3 259.0 361.0
216_2 248.0 377.0
216_1 266.0 383.0
216_16 266.0 296.0
216_15 280.0 305.0
216_14 296.0 307.0
216_13 305.0 333.0
216_10 289.0 328.0
216_9 276.0 344.0
216_12 282.0 320.0
216_33 326.0 299.0
216_31 318.0 331.0
216_29 267.0 334.0
216_28 288.0 340.0
216_23 280.0 383.0
216_18 332.0 375.0
216_17 314.0 375.0
216_25 323.0 348.0
216_24 342.0 360.0
216_27 313.0 310.0
216_26 306.0 323.0
210_13 320.90651563657525 372.3391444861172
132_5 297.06875485541286 342.0876008978832
206_18 309.4686591662665 317.5242751969356
211_21 324.96900001361473 349.57850940447435
172_10 308.61615591192344 339.8091727308868
83_3 297.02855678801353 341.81850093395127
190_18 280.37865294477274 336.8769076978857
149_13 296.5032554316138 336.1864313486575
90_5 296.9319114129809 341.39548206779017
42_2 296.8350407691967 341.5766041883504
190_5 288.09078556773926 329.54236471748084
145_5 288.1535759230334 329.4702867874495
189_8 290.4355653531408 316.86572072855165
189_9 274.4364388447619 301.86077587408346
147_7 290.19666188495955 316.7913764291284
91_2 288.2505315209157 329.451292411327
210_1 258.16973237536155 376.82224326936836
211_3 262.821098132813 364.31219317340185
172_1 262.6954166010279 364.58413381393433
212_5 253.163357545353 348.2984405071068
213_7 241.9214288016856 329.8307735868213
177_3 251.80109636542923 341.37754748893286
133_1 265.89027017816755 348.99130932702457
48_1 296.25177047844323 341.4535899146929
virtual 296.5428016096343 341.51485741149196
