cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,2,0,0,0,0,0,0,0,1,2
I2,2,2,0,2,0,0,0,0,1,2
216_20,2,2,2,2,0,0,0,0,1,2
I3,2,2,0,2,0,2,0,0,1,2
216_19,2,2,0,2,0,2,0,0,1,2
216_18,2,2,0,2,0,2,0,0,1,2
I4,2,0,2,0,0,0,0,0,1,2
I5,2,0,2,0,0,2,0,0,1,2
216_17,2,0,2,0,0,2,0,0,1,2
216_16,2,0,2,0,0,2,0,0,1,2
I6,2,1,2,0,0,0,0,0,1,2
216_15,2,1,2,0,0,0,0,0,1,2
216_14,2,1,2,0,0,0,0,0,1,2
I7,2,0,2,0,0,0,0,1,0,1
I8,2,2,2,1,2,0,0,1,0,1
I9,2,2,2,1,2,1,1,1,0,1
I10,2,2,2,1,2,1,1,1,0,1
216_6,2,2,2,1,2,1,1,1,0,1
216_5,2,2,2,1,2,1,1,1,0,1
I11,2,2,2,1,2,1,1,1,0,1
216_8,2,2,2,1,2,1,1,1,0,1
216_7,2,2,2,1,2,1,1,1,0,1
I12,2,2,2,1,2,0,0,1,0,1
I13,2,2,2,1,2,0,1,1,2,1
216_2,2,2,2,1,2,0,1,1,2,1
216_1,2,2,2,1,2,0,1,1,2,1
I14,2,2,2,1,2,0,0,1,0,1
216_4,2,2,2,1,2,0,0,1,0,1
216_3,2,2,2,1,2,0,0,1,0,1
I15,2,0,2,0,0,1,0,1,1,1
I16,2,1,2,1,0,1,0,1,1,1
216_13,2,1,2,1,0,1,1,1,1,1
216_12,2,1,2,1,0,1,0,1,1,1
I17,2,0,2,0,0,1,0,1,1,1
216_9,2,0,2,0,0,1,0,1,1,1
I18,2,2,2,2,0,1,2,1,1,1
216_11,2,2,2,2,0,1,2,1,1,1
216_10,2,2,2,2,0,1,2,1,1,1
Evolve tree: [&R] (((((216_10:0.006,216_11:0.006)I18:0.294,216_9:0.3)I17:0.28200000000000003,(216_12:0.27,216_13:0.27)I16:0.312)I15:0.324,(((216_3:0.06,216_4:0.06)I14:0.246,(216_1:0.006,216_2:0.006)I13:0.3)I12:0.27,((216_7:0.018000000000000002,216_8:0.018000000000000002)I11:0.252,(216_5:0.006,216_6:0.006)I10:0.264)I9:0.306)I8:0.33)I7:0.306,(((216_14:0.048,216_15:0.048)I6:0.246,(216_16:0.048,216_17:0.048)I5:0.246)I4:0.3,((216_18:0.024,216_19:0.024)I3:0.27,216_20:0.294)I2:0.3)I1:0.618)I0:0.078;
