cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,2,0,0
I1,0,0,0,0,2,2,1,2,2,0
I2,0,0,0,0,2,2,1,2,2,0
216_20,2,0,0,0,2,2,1,2,2,0
I3,1,0,0,0,2,2,1,2,2,0
216_19,1,0,0,0,2,2,1,2,2,0
216_18,1,0,0,0,2,2,1,2,2,0
I4,1,1,0,0,2,2,1,2,2,0
I5,1,1,0,0,2,2,1,2,2,0
216_17,1,1,0,0,2,2,1,2,2,0
216_16,1,1,0,0,2,2,1,2,2,0
I6,1,1,0,0,2,2,1,2,2,0
216_15,1,1,0,0,2,2,1,2,2,0
216_14,1,1,0,0,2,2,1,2,2,0
I7,0,0,2,0,1,1,2,2,0,0
I8,0,0,2,1,1,1,2,2,0,0
I9,0,0,2,1,1,1,2,2,0,0
I10,0,0,2,1,1,1,2,2,0,0
216_6,0,0,2,1,1,1,2,2,0,0
216_5,0,0,2,1,1,1,2,2,0,0
I11,0,0,2,1,1,1,2,2,0,0
216_8,0,0,2,1,1,1,2,2,0,0
216_7,0,0,2,1,1,1,2,2,0,0
I12,0,2,2,1,1,1,2,2,0,0
I13,1,2,2,1,1,1,2,2,0,0
216_2,1,2,2,1,1,1,2,2,0,0
216_1,1,2,2,1,1,1,2,2,0,0
I14,0,2,2,1,1,1,2,2,0,0
216_4,0,2,2,1,1,1,2,2,0,0
216_3,0,2,2,1,1,1,2,2,0,0
I15,0,1,2,0,1,1,2,2,2,0
I16,0,1,2,0,1,1,2,2,2,0
216_13,0,1,2,0,1,1,2,2,2,0
216_12,2,1,2,0,1,1,2,2,2,0
I17,0,1,2,0,1,1,2,2,2,0
216_9,0,1,2,0,1,1,2,2,2,0
I18,0,1,2,0,1,1,2,2,2,0
216_11,0,1,2,0,1,1,2,2,2,0
216_10,0,1,2,0,1,1,2,2,2,0
Evolve tree: [&R] (((((216_10:0.002000000000000148,216_11:0.002000000000000148)I18:0.11894196514364029,216_9:0.12094196514364045)I17:0.16361349322347268,(216_12:0.1067010903604266,216_13:0.1067010903604266)I16:0.1778543680066865)I15:0.2752838654733678,(((216_3:0.020693277709968858,216_4:0.020693277709968858)I14:0.10316168917567882,(216_1:0.002000000000000148,216_2:0.002000000000000148)I13:0.12185496688564752)I12:0.15658343681971423,((216_7:0.0060454085156434086,216_8:0.0060454085156434086)I11:0.10065568184478318,(216_5:0.002000000000000148,216_6:0.002000000000000148)I10:0.10470109036042645)I9:0.17373731334493528)I8:0.2794009201351191)I7:0.38557768236130346,(((216_14:0.01642919235811928,216_15:0.01642919235811928)I6:0.10162159679040708,(216_16:0.01642919235811928,216_17:0.01642919235811928)I5:0.10162159679040708)I4:0.17483225321259482,((216_18:0.008091045846733485,216_19:0.008091045846733485)I3:0.10995974330179288,216_20:0.11805078914852637)I2:0.17483225321259482)I1:0.6525339638406629)I0:0.12431341558484638;
