cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_20,2,0,0,1,2,1,2,2,2,1
216_19,2,0,0,1,2,1,2,2,2,1
216_18,2,0,0,1,2,1,2,2,2,1
216_17,2,0,0,1,2,1,2,2,2,1
216_16,2,0,0,1,2,1,2,2,2,1
216_15,2,0,0,1,2,1,2,2,2,1
216_14,2,0,0,1,2,1,2,2,2,1
216_6,0,0,0,1,1,1,1,0,1,1
216_5,0,0,0,1,1,1,1,0,1,1
216_8,2,0,1,1,1,1,1,0,1,0
216_7,2,0,1,1,1,1,1,0,1,0
216_2,1,0,0,0,1,1,1,1,1,2
216_1,1,0,0,0,1,1,1,1,1,2
216_4,1,0,0,0,1,1,1,0,1,2
216_3,1,0,0,0,1,1,1,0,1,2
216_13,1,1,2,0,1,1,1,1,1,2
216_12,1,0,2,1,1,1,1,1,1,2
216_9,1,1,2,0,1,1,1,1,1,2
216_11,1,1,2,0,1,1,1,1,1,2
216_10,1,1,2,0,1,1,1,1,1,2
