Angles,DistToRoot
151.0735741647464,1.1640000000000001
134.48383577023517,1.1640000000000001
153.434948822922,0.306
107.96913974015703,0.636
164.74488129694222,0.942
154.74683660542613,1.2060000000000002
144.24611274556324,1.1940000000000002
77.27564431457762,0.9060000000000001
146.30993247402023,1.2060000000000002
119.41559883309554,1.1520000000000001
89.56921278299137,0.63
117.49660777515548,0.942
64.32750803845039,0.9120000000000001
149.03624346792648,1.2060000000000002
83.08877288097533,0.0
144.60520415501293,0.354
88.63607246839712,0.6659999999999999
123.46537934635526,0.6599999999999999
167.10625595511783,0.294
108.86899945506141,0.6
71.56505117707799,0.552
138.62148470411734,0.78
168.69006752597977,0.768
79.2097990024858,0.47400000000000003
129.26907479113484,0.774
126.7565530271057,1.014
162.34987578006988,1.266
74.04384028565636,0.762
133.15238973400537,1.02
157.38013505195957,1.26
58.392497753751115,1.002
147.652556500558,1.266
174.14398641457106,1.26
78.98952009299643,0.198
68.68208772453846,1.074
22.833654177917552,0.468
88.7093255800043,0.774
66.87915133757528,1.092
166.53479190518829,0.756
116.05349531049094,1.068
96.73292132685961,1.044
170.8376529542783,1.284
156.03751102542182,1.272
140.51813043265503,0.0
65.43748195474889,0.366
159.39373938616316,0.6719999999999999
2.1020178611182927,0.636
157.38013505195957,0.912
129.0938588862295,0.894
91.07282927579149,0.34800000000000003
144.24611274556324,0.9120000000000001
20.40422845905544,0.672
90.0,0.9540000000000002
146.07020257793937,0.9120000000000001
39.805571092265204,0.234
29.207596471142708,0.5760000000000001
159.48214501742234,0.87
146.30993247402023,1.116
92.6025622024998,0.8340000000000001
132.87890360333856,1.11
176.5935562450053,1.104
100.91112838428339,0.528
94.50011370842067,1.032
173.65980825409008,1.248
177.3709181143614,1.242
177.4108693812694,0.804
108.06317176559651,1.116
109.4400348281762,0.222
77.31961650818019,0.774
179.66624195274719,1.044
161.565051177078,1.032
140.1944289077348,0.492
120.4435756799257,0.81
143.13010235415598,1.1280000000000001
164.86863008834868,1.068
176.96729738382302,0.786
118.30075576600638,1.08
165.96375653207352,1.062
6.5819446551780185,0.0
174.6064136052694,0.342
86.06521794363056,0.996
178.73260101476674,0.666
70.47826972407981,1.008
108.86899945506141,0.978
67.7881693135538,0.276
106.41527967619953,0.6180000000000001
45.0,0.9660000000000001
167.63750758428571,0.5880000000000001
130.6012946450045,0.93
41.42366562500264,0.912
7.1250163489017995,0.114
64.44003482817621,1.1580000000000001
178.15723893881065,0.714
18.388100281021504,0.996
74.74488129694225,1.236
137.48955292199915,1.2000000000000002
149.26451229807992,0.10200000000000001
132.27368900609375,0.636
177.01336300952482,0.918
176.7480543996361,1.1820000000000002
51.546290783294026,1.1580000000000001
154.0059841960368,0.9
107.69249647926145,1.1760000000000002
179.19871266989298,1.1700000000000002
144.01320435564273,0.378
61.92751306414704,0.666
176.6335393365702,0.9660000000000001
128.30577086810683,1.2180000000000002
153.89981310118347,1.2180000000000002
152.58763274321532,0.9660000000000001
154.87907435385787,1.2120000000000002
112.16634582208246,1.2060000000000002
94.25958625340813,0.648
150.72474572274743,0.924
174.20720350496785,1.1700000000000002
97.89170242823572,1.1700000000000002
135.0,0.924
161.79151552941917,1.1940000000000002
84.28940686250036,1.1580000000000001
19.683025444332966,0.0
171.86989764584402,0.342
114.92847413546127,0.636
130.97173633351485,1.1640000000000001
145.1755108430432,0.9060000000000001
95.9061411137705,1.1820000000000002
178.44131579378916,1.1520000000000001
128.5504652961577,0.6120000000000001
83.90722834266398,0.9000000000000001
122.31961650818016,1.1760000000000002
80.90297207419972,1.1280000000000001
103.25141886493458,0.8700000000000001
72.47443162627712,1.116
142.49585763972988,1.104
16.144338780283533,1.044
168.5034369824142,0.222
49.5810302113735,0.474
176.24323730100906,0.786
120.67232578233512,1.194
145.4914770123316,1.038
139.0028858867861,0.744
177.31022967684953,0.978
88.99491399474581,1.2
158.6293777306568,0.96
84.69328661555004,0.456
175.98582430458896,0.726
167.0053832080835,0.99
159.77514056883192,1.26
90.84252426074043,1.236
75.18058224820997,0.972
106.66347908288792,1.176
132.87890360333856,1.164
130.2363583092738,0.714
168.69006752597977,0.99
137.95077910900636,1.206
165.0101376403182,1.194
132.59402948335472,0.972
171.78721981071413,1.212
135.0,1.194
158.96248897457818,0.246
92.72631099390627,1.17
90.59106341500762,0.492
178.84848110603622,0.246
58.3136323121434,0.522
113.19859051364818,0.798
87.87890360333856,1.074
119.29136217098426,1.074
113.4429207149623,0.792
6.604835496753972,1.062
26.743356969243063,1.056
52.831689534161114,0.516
118.23744553816725,1.05
148.24051991518718,0.8160000000000001
178.0487942233412,1.086
115.82099197418928,1.08
8.212780189285876,0.0
91.61353893288117,0.384
32.85194453881446,0.756
176.05481377096245,1.242
147.9946167919165,0.738
170.77607771789465,1.1099999999999999
164.09454538191574,0.34800000000000003
154.9831065219,0.6960000000000001
63.43494882292201,1.02
177.227157522404,0.66
105.66002913184354,0.96
175.42607874009914,1.2300000000000002
155.7219751915902,1.1760000000000002
167.6020043455532,0.9480000000000002
81.97276248956805,0.606
149.48976259388442,1.0979999999999999
102.52880770915152,0.9239999999999999
168.74356497029612,1.146
159.04422326936782,1.146
44.08503462251036,0.258
143.01709307365533,1.002
168.90627698844216,1.272
132.18444331578877,0.624
135.5456575934157,0.96
172.87498365109818,1.242
178.1523897340054,1.23
111.98319531266989,0.906
169.58524123619085,1.146
148.91249467652003,0.3
91.8476102659946,0.618
109.29004621918875,0.9000000000000001
80.2724214485984,1.1520000000000001
119.19748604606445,0.9000000000000001
96.0795889578385,1.2300000000000002
84.40066066347941,1.2000000000000002
92.93567344642119,0.5640000000000001
91.36098279297605,0.9120000000000001
143.02723751043195,1.1940000000000002
68.03504448918528,1.1520000000000001
146.30993247402023,0.8760000000000001
163.92642583525364,1.206
81.70285503016312,1.1640000000000001
175.39551284301845,0.246
117.60570775760343,0.54
69.34108993669251,0.798
71.21137801783152,1.098
80.38722371558008,1.056
58.95450917313684,0.498
161.16156644201922,0.78
90.38712775415092,1.068
105.56820727807843,1.032
158.94042668090037,0.78
146.54669054592733,1.05
161.02959219151344,1.02
163.00917670801385,1.278
90.75384833307076,0.0
125.75388725443676,0.762
180.0,1.158
118.56758430890488,1.116
94.1512852664217,0.3
146.78474850626282,1.032
120.96375653207352,0.6599999999999999
110.77225468204583,1.026
120.34324888423959,1.014
90.43903952568161,0.0
109.7406094801911,0.636
119.82708465447475,0.9359999999999999
49.39870535499553,0.28200000000000003
125.411141382164,0.6000000000000001
168.56631873457331,0.924
74.13895557219999,0.5820000000000001
157.83365417791754,1.122
155.85445803957836,0.8520000000000001
170.53767779197437,1.116
91.21887523513129,1.104
19.277473083662436,0.0
82.30394827798347,0.28200000000000003
53.0142364261275,0.5940000000000001
89.2559407971113,0.888
45.43078721700863,1.212
166.56897112931836,1.182
150.25511870305778,0.8820000000000001
161.8962369654934,1.1340000000000001
139.13467137373644,1.1280000000000001
105.10685508470323,0.552
80.20379008252549,0.8280000000000001
143.9726266148964,1.122
80.13419305691563,1.086
109.98310652189998,0.8160000000000001
120.06858282186246,1.104
101.09372301155784,1.08
90.0,0.276
174.80557109226518,0.5700000000000001
142.69605172201656,0.894
111.03751102542182,1.1640000000000001
41.18592516570965,1.1520000000000001
113.38522105721376,0.87
116.56505117707799,1.1280000000000001
117.14968169778317,1.116
173.63856399124717,0.5700000000000001
56.88865803962798,0.8520000000000001
153.434948822922,1.116
92.16107948822638,1.11
146.993348723587,0.8400000000000001
39.89783474764182,1.092
140.19442890773482,1.08
36.86989764584401,0.0
2.5908019851951107,0.294
105.94539590092286,0.624
116.099242094313,0.942
158.23843458199107,0.24
161.67460320325452,0.552
74.48108260180958,0.9179999999999999
8.829744667909067,0.552
82.6656211985833,0.99
88.51213247117222,0.96
57.2647737278924,0.0
122.14901735069594,0.306
47.79270236571328,0.9239999999999999
52.76516601842533,0.5700000000000001
51.91122711902469,0.8880000000000001
143.1474358219415,0.24
86.48138853466281,0.516
140.4252263684203,0.798
144.1623470457217,1.044
94.39870535499551,1.038
165.77403610124819,0.756
175.42607874009914,1.032
164.90742207938348,0.198
56.81314470013717,0.8760000000000001
58.0829906748111,1.194
136.1457628381751,0.8820000000000001
171.79913303030693,1.194
36.86989764584402,1.176
163.86894785754205,0.18
86.56636963754949,0.9299999999999999
116.565051177078,1.194
173.71750791183862,1.182
179.09061955080085,0.41400000000000003
101.30993247402017,0.6839999999999999
47.93567344642118,0.966
95.44033203100551,1.236
5.9468630539735035,1.212
10.08547629996247,0.966
140.71059313749964,1.194
60.36846332179613,1.176
155.90798047100964,0.63
22.61986494804043,0.9239999999999999
29.79034210161527,1.2
20.25910675495143,0.9059999999999999
164.29136217098426,1.224
154.25929164376717,0.0
111.80140948635182,0.252
45.0,0.492
151.92751306414704,0.72
118.73979529168804,0.708
138.87626591803678,0.492
105.94539590092285,0.732
116.76059915334886,0.246
135.35367315924648,0.486
170.91803042717123,0.756
101.95250748491468,0.486
180.0,0.714
170.21481229459562,0.0
139.5942533312664,0.6960000000000001
30.579226872489016,0.9720000000000001
155.01876039378394,0.342
19.790386833248625,0.714
154.6538240580533,1.056
172.3493490446406,1.002
169.08588699418922,0.684
141.2239261191439,0.9660000000000002
10.483399220264278,0.9480000000000002
178.5990237962163,0.0
136.86767883943418,0.342
74.31409407993361,0.648
107.40270413135627,0.8880000000000001
164.74488129694222,0.8820000000000001
153.434948822922,0.6120000000000001
162.49173368811358,0.9060000000000001
133.99491399474581,0.8400000000000001
21.80140948635181,0.294
89.29268063145575,0.588
154.4400348281762,0.8580000000000001
129.5309050298881,0.5640000000000001
119.47588900324574,0.8340000000000001
175.6012946450045,0.8220000000000001
1.621145913653414,0.0
161.2426506757846,0.324
98.23097510119032,0.666
161.565051177078,0.9420000000000002
74.05460409907714,0.9240000000000002
44.2876557878367,0.624
118.14160123226173,1.074
67.70284212321283,0.9060000000000001
166.60750224624888,1.104
138.3664606634298,0.312
29.74488129694223,0.648
98.13010235415598,0.9180000000000001
43.28031996093014,0.9120000000000001
72.53197674872229,0.618
107.02052561151987,0.9060000000000001
131.58341180822865,1.1340000000000001
115.37774386134919,1.122
167.03143068901966,0.9000000000000001
137.66300076606714,1.1340000000000001
102.9946167919165,0.0
178.7392657977625,0.28200000000000003
12.702022504127749,0.6120000000000001
65.36553626408902,0.966
178.18169703554815,1.278
76.56897112931834,1.266
90.44761417086055,0.906
154.65382405805332,1.224
155.22485943116808,1.218
9.400780041023838,0.252
163.2016282186947,0.612
173.8844964337146,0.972
143.3438915840331,1.242
168.56631873457331,1.236
177.41697933136493,0.546
42.25920940581744,0.87
170.53767779197437,1.2
136.54815769897795,1.1580000000000001
158.94550238168333,0.864
145.94673112974507,1.182
117.18111108547723,0.54
111.80140948635182,0.8340000000000001
69.30454926593673,1.248
167.4346516200927,0.8340000000000001
74.74488129694222,1.11
72.00409070275965,1.086
174.9483106562376,0.198
139.91379876237474,0.504
166.6075022462489,0.9359999999999999
170.8376529542783,1.26
161.38983527217266,1.242
116.565051177078,0.9059999999999999
154.8321298502184,1.176
124.29864927610087,1.17
82.8211595433868,0.456
153.22507511135447,0.81
154.3348085378264,1.1159999999999999
141.92721812600917,1.1039999999999999
134.57401692335682,0.0
126.17025533209096,0.41400000000000003
131.7845160082518,0.714
160.34617594194668,0.684
102.93997654573701,0.402
0.5354589855645346,0.714
166.01388406041505,0.696
170.53767779197437,0.924
156.92958775017536,0.924
169.69515353123398,0.40800000000000003
121.96502460040307,0.744
180.0,1.2720000000000002
76.35708522400994,1.044
154.2197734259139,0.732
29.744881296942197,1.026
144.70665240933974,1.2720000000000002
69.92572045739769,1.0020000000000002
174.89783474764178,1.278
122.47119229084849,1.266
168.9964591482505,0.066
162.65281501746207,0.34800000000000003
121.56897112931836,0.714
113.94834885158957,1.014
156.48544331706339,1.26
151.74197038529311,1.2420000000000002
61.83747262567639,0.978
135.0,1.26
138.01278750418334,1.236
79.35626749616296,0.6900000000000002
172.87498365109818,1.2420000000000002
149.67639313745,1.2120000000000002
152.74467162505695,0.306
91.01269871341339,0.6779999999999999
80.73001650089105,0.954
169.14358665193777,1.224
122.32613999437686,0.6180000000000001
85.23635830927383,0.9299999999999999
152.8188889145228,1.2180000000000002
137.9660408899871,1.2060000000000002
75.80144597613683,0.9060000000000001
109.53665493812841,1.1880000000000002
146.4965630175858,0.14400000000000002
115.08937386892862,0.402
131.3086140135487,1.1219999999999999
32.37553999321202,0.684
135.0,1.0140000000000002
131.24144431452802,0.9960000000000001
141.60846433831685,1.2480000000000002
128.65980825409008,1.242
72.57013718233218,0.378
51.709836807756915,0.9540000000000001
112.83365417791754,1.206
165.96375653207352,1.182
40.60129464500447,0.6120000000000001
35.336640794139775,0.906
81.17962044797895,1.2000000000000002
135.0,0.8280000000000001
144.63753811293097,1.0979999999999999
56.364604002764416,1.0979999999999999
90.13262888235215,0.078
145.30484646876602,0.702
145.15426658020027,1.014
144.78240703180728,0.99
172.50414236027012,1.2540000000000002
171.08507304285212,1.248
148.84069549165562,0.0
82.11509919959533,0.3
174.6106882400266,1.026
84.3907255535542,0.6839999999999999
174.70991879462872,1.032
56.309932474020215,1.008
35.36246188706905,0.28200000000000003
39.821178768128945,0.8520000000000001
28.855661219716527,0.786
93.17983011986423,1.092
117.34987578006988,1.062
130.07423146549226,0.0
173.69735463109637,0.528
142.1250163489018,0.8700000000000001
90.0,0.8580000000000001
68.19859051364818,0.28200000000000003
108.43494882292202,0.6180000000000001
174.9575489308291,0.9000000000000001
41.47438480282554,0.5760000000000001
155.05609473657543,0.912
150.25511870305778,0.8580000000000001
60.48416971391565,0.0
154.76373635309645,0.27
68.28235621348973,0.5700000000000001
154.0195793436272,0.8460000000000001
175.2363583092738,1.068
159.88036685918172,0.8280000000000001
133.7811247648687,1.056
43.74554837731847,1.044
126.67434966957317,0.552
127.97160376105037,0.8340000000000001
144.46232220802563,1.08
168.9964591482505,1.074
156.1612598168283,0.8280000000000001
140.93152692491978,1.038
152.04903097210982,1.032
124.77783136636384,0.258
171.0675903505482,0.546
135.47945139879653,0.81
179.6902961000412,1.008
174.17246492974658,0.804
167.0778635989121,1.026
173.299246226332,0.54
132.8512478654052,0.786
158.4985656759521,1.032
112.21759426951832,0.99
163.0578355324202,0.78
136.78991060824606,1.02
94.18491612511842,1.014
162.36902703849032,0.0
149.6973192795119,0.624
152.03776779562563,0.882
159.954750574579,0.87
113.56154534777104,0.34800000000000003
169.2986492761009,0.678
170.8376529542783,0.642
153.23940084665114,0.9180000000000001
132.04922089099364,0.9120000000000001
132.27368900609375,0.0
160.8458950605329,0.354
179.57559458063852,0.6659999999999999
158.4773998920929,0.996
165.06858282186246,0.966
48.99091309842978,0.6479999999999999
110.7460802756834,0.942
90.0,0.306
114.6235647861636,0.6659999999999999
147.52880770915152,1.056
175.36453657309735,1.05
90.0,0.6599999999999999
154.71203173817693,1.11
154.32812915110995,1.02
145.49147701233161,0.0
143.5733877414411,0.252
155.4495476107926,0.63
74.47588900324574,1.008
128.38326210208916,0.5940000000000001
120.29035336685652,0.93
3.2223659543015053,0.93
145.00797980144134,0.252
161.02959219151347,0.5940000000000001
172.8749836510982,0.924
109.34432927212114,0.924
143.8017083232078,0.528
136.73570458892837,0.8520000000000001
157.78240573048168,1.1400000000000001
135.0,1.11
125.04592750208644,0.8220000000000001
148.3553409629074,1.1400000000000001
124.88017693386986,1.086
97.59464336859143,0.5700000000000001
70.00371294474314,0.9600000000000001
119.74488129694222,1.284
93.0664855011259,0.924
128.3087355674477,1.23
144.78240703180728,1.206
42.46083080871195,0.528
116.09542415738832,0.9420000000000001
139.7636416907262,1.278
89.04515874612783,0.93
160.40771810894847,1.278
171.17962044797895,1.236
106.6992442339936,0.0
164.22290846459052,0.318
156.5014343240479,0.804
146.44104386876742,0.72
178.50511351010076,0.276
109.69369981783028,0.87
115.57729077743815,0.546
154.0645474313323,0.8400000000000001
170.14867265719195,0.8280000000000001
61.7826441452707,0.0
44.86888860525278,0.84
150.25511870305778,1.092
172.8749836510982,0.3
117.5014515627382,0.594
119.99108632334134,0.8760000000000001
144.1623470457217,1.104
125.21759296819272,0.8520000000000001
154.79887635452494,1.092
48.85507359617516,0.594
141.27107744950115,1.056
85.07758181286401,0.168
178.8542371618249,0.774
115.07071758581144,1.146
164.74488129694222,1.14
108.22884978553789,0.42600000000000005
83.15722658736905,0.7680000000000001
165.64474101184663,1.08
27.89727103094763,0.15
130.6012946450045,0.42000000000000004
113.99431406638746,0.774
40.08973877841743,0.7500000000000001
176.61548204769022,1.056
109.3845156793578,0.0
151.33604288971847,0.342
95.32887319640606,0.684
150.2551187030578,0.984
106.50436138175502,0.9660000000000002
28.141601232261724,0.66
97.4314079711725,0.978
78.0019717779333,0.954
140.0424510691709,0.258
178.65737597346225,0.54
150.03043052343327,0.8340000000000001
164.7448812969422,1.11
113.23015843305063,0.8340000000000001
161.565051177078,1.158
180.0,1.146
108.53781366664603,0.54
155.8177937739373,0.8580000000000001
136.78991060824606,1.1760000000000002
18.43494882292202,0.27
104.03624346792647,0.678
105.36161631184865,0.996
64.01367438852976,0.6180000000000001
80.53767779197437,1.026
175.6012946450045,1.008
147.1313210666325,0.27
153.22507511135444,0.558
139.1849161251184,0.8280000000000001
99.46232220802563,1.1880000000000002
130.1354855622395,1.1280000000000001
35.8376529542783,0.8220000000000001
65.55604521958347,1.1520000000000001
178.37502364247524,0.528
163.92642583525364,1.08
163.90918365114783,0.804
169.38034472384487,1.1280000000000001
149.03624346792648,1.092
114.15551164528938,0.0
69.27444113443946,0.312
34.77099171264049,0.786
112.75097634278764,1.1640000000000001
110.06307266608823,0.732
75.52970589993411,1.098
162.94540525052244,1.092
42.87890360333854,0.252
120.65736490980282,0.618
156.80140948635182,1.014
127.77568430595468,0.99
170.13419305691565,0.5940000000000001
66.50143432404792,0.924
139.3987053549955,1.248
115.10456866523435,1.236
152.75153257335526,0.894
69.79358143704393,1.224
167.47119229084848,1.212
105.25511870305779,0.0
175.2551007945435,0.738
113.62937773065681,0.294
161.86191784440268,0.5820000000000001
153.97545901005267,0.792
116.56505117707799,0.792
173.37493413410627,0.5820000000000001
151.3895403340348,0.8280000000000001
176.2119726466458,0.792
13.465208094811658,0.0
143.13010235415598,0.7020000000000001
155.92450174492117,0.336
71.81247126565182,0.6120000000000001
60.69779251786132,0.9240000000000002
169.96074521284763,1.1580000000000001
16.420350035051435,1.1520000000000001
132.8252558853899,0.8760000000000001
94.39870535499554,1.11
98.8607209378302,1.092
88.87037045517367,0.6060000000000001
145.106067922201,0.9120000000000001
87.61405596961119,1.1700000000000002
156.37062226934316,1.1340000000000001
146.7064367291533,0.8400000000000001
174.74801633561887,1.098
113.19859051364818,1.08
119.74488129694222,0.0
74.71839226530517,0.318
135.71915611654507,0.8580000000000001
97.1250163489018,0.636
66.0673836919085,0.9000000000000001
170.01817071226682,0.8880000000000001
69.62356478616361,0.27
54.34354387698784,0.5700000000000001
141.00900595749454,0.8520000000000001
180.0,1.068
168.08630739474418,0.552
150.25511870305778,1.074
174.55966796899446,0.8760000000000001
118.393019421383,0.0
160.0462007796428,0.28800000000000003
151.3895403340348,0.888
172.44925582816614,0.6300000000000001
157.09789211568872,0.8520000000000001
123.69006752597979,0.28800000000000003
138.17983011986425,0.6300000000000001
126.86989764584402,0.8940000000000001
165.96375653207352,0.8880000000000001
53.80679269443531,0.6060000000000001
121.90015691773371,0.8640000000000001
31.903363711233084,0.0
81.13537661158922,0.34800000000000003
66.80140948635182,0.702
159.91966436983242,0.972
150.47132816552016,0.966
169.8084981499723,0.654
50.19442890773481,0.96
102.03720232036576,0.948
95.73337475837187,0.342
135.0,1.026
163.47420361007437,0.744
111.11550686550018,1.038
120.96375653207352,1.002
24.623564786163605,0.0
93.39492354211828,0.624
155.17065341185042,1.1099999999999999
172.28166720599245,1.086
108.43494882292201,0.33
170.2724214485984,0.6180000000000001
107.55654743505283,0.9000000000000001
103.13402230639632,1.1340000000000001
116.565051177078,0.8820000000000001
18.434948822922006,1.1460000000000001
139.96974072811028,1.11
139.22960861177407,0.6060000000000001
57.349197703404435,1.116
121.43251035346535,0.8220000000000001
121.1757004957386,1.206
62.79120310874657,1.1280000000000001
30.963756532073518,0.0
152.87869659584135,0.606
113.28118888917163,0.9179999999999999
114.9217705225852,0.28200000000000003
56.09372301155785,0.678
131.24827092947402,1.05
110.08197748418075,0.6060000000000001
121.53479190518826,1.1640000000000001
172.5830862808616,0.8700000000000001
90.94695144677348,0.28200000000000003
123.2379797528026,0.792
117.89727103094762,1.056
167.0053832080835,1.272
155.3764352138364,1.266
67.52056560289691,1.026
122.68055474336342,1.26
156.80140948635182,1.254
152.49904500763625,0.54
158.19859051364818,0.8760000000000001
0.7848246029918898,1.1280000000000001
174.05313694602648,1.1280000000000001
33.69006752597978,0.8640000000000001
43.761365329103114,1.1340000000000001
166.6863676878566,0.246
145.98865109649398,0.534
93.21220976010922,0.888
54.86580694308441,1.134
151.80997246539724,0.492
168.8961665633639,1.026
138.17983011986425,1.26
97.1250163489018,1.23
147.31944525663658,0.786
154.6538240580533,1.254
116.84050953321324,0.0
158.38522105721378,0.78
167.81136679806812,1.056
116.19420988624994,1.038
131.23766727642985,0.28200000000000003
98.13010235415598,0.5700000000000001
89.11038547858564,0.9180000000000001
168.04812486997523,0.9120000000000001
47.51577124514464,0.546
95.79279649503215,0.8580000000000001
57.885169399703265,0.8520000000000001
66.52538240186465,0.0
164.9013878792913,0.306
152.19592030704848,0.8280000000000001
164.05460409907715,1.1640000000000001
118.30075576600635,1.11
163.673146489435,0.648
63.94650468950905,1.2120000000000002
147.5977280201523,0.9360000000000002
175.6012946450045,1.1940000000000002
134.48383577023515,1.1940000000000002
26.84729411334886,0.28800000000000003
51.07245640720771,0.552
10.191501850027699,0.8580000000000001
95.13388390084481,1.1340000000000001
32.005383208083494,1.1280000000000001
116.565051177078,0.8520000000000001
163.3007557660064,1.1280000000000001
140.52754015165618,1.122
94.65706979872454,0.522
101.4410438687674,0.792
88.45184230102203,1.062
81.86989764584402,1.062
4.085616779974873,0.792
57.99461679191654,1.074
155.05609473657543,1.068
105.94539590092285,0.156
0.0,0.44999999999999996
58.21116893863464,0.774
15.708637829015744,1.1159999999999999
162.1702657743228,1.1039999999999999
95.92236302146642,0.75
129.7745920309352,1.0559999999999998
47.602562202499804,1.038
155.4895217038477,0.44400000000000006
172.0151337847434,0.8340000000000001
112.75097634278764,1.14
106.7054063956727,0.7800000000000001
16.32222859395778,1.104
45.14217285835696,1.074
176.5106750942036,0.132
80.50575221234027,0.438
38.418055344821994,1.0140000000000002
177.27368900609375,1.2600000000000002
166.8659776936037,1.2240000000000002
142.1250163489018,0.9720000000000001
135.0,1.182
174.04286888529177,1.1760000000000002
9.688786560366808,0.396
75.5297058999341,0.6960000000000001
138.71528910542878,0.93
52.334378801416705,1.1400000000000001
132.27368900609372,1.1400000000000001
63.86899945506144,0.924
178.99491399474581,1.1400000000000001
172.69424046668917,1.1219999999999999
168.69006752597977,0.6900000000000001
97.76516601842533,0.9720000000000001
117.5407973643728,1.1880000000000002
163.44292862436333,1.1760000000000002
167.17121712854458,0.9420000000000001
161.565051177078,1.17
116.56505117707799,1.146
119.32890854799055,0.0
91.46344246325462,0.264
130.6012946450045,0.678
113.35874601410552,1.002
115.29006780302257,0.618
30.379126011368356,0.984
149.57814783733215,0.9299999999999999
29.678489925135207,0.252
162.25532837494305,1.104
147.0604892703845,0.6839999999999999
121.86597769360367,1.002
102.35535986508353,0.96
144.6281561284867,0.0
154.7917529671377,0.3
167.53004771905657,0.6
144.60520415501293,0.9059999999999999
128.17185031842288,0.8760000000000001
42.734082864687615,0.6
96.77122825167324,0.8640000000000001
109.98310652189997,0.27
95.6061659514666,0.54
157.61986494804043,0.8220000000000001
124.03212781733832,0.786
99.6887865603668,0.534
99.24611274556325,0.8580000000000001
163.73979529168804,0.8280000000000001
157.28558764683274,0.63
90.0,1.182
124.80849814997232,0.912
142.71833279400755,1.17
149.03624346792648,1.1640000000000001
150.57640008058402,0.258
161.565051177078,0.54
91.05558168505341,0.8220000000000001
103.0188024297848,1.092
151.23536908805852,1.086
112.09789211568872,0.81
122.00538320808349,1.122
162.89727103094762,1.11
169.31880255684308,0.54
104.2259638987518,1.2120000000000002
167.0053832080835,0.8280000000000001
148.24051991518718,1.1340000000000001
23.00887008282287,1.116
175.1354855622395,0.0
174.47245984834382,0.372
131.82016988013575,0.6659999999999999
159.14554196042164,0.924
152.4027041313563,0.918
165.7499673021964,0.648
122.0053832080835,0.912
156.16125981682825,0.318
131.42366562500263,0.6000000000000001
169.38034472384487,0.8820000000000001
145.23480276342323,0.8760000000000001
140.37670542805074,0.6000000000000001
146.30993247402023,0.8520000000000001
151.69924423399362,0.8460000000000001
153.53339508259424,0.0
70.15062796567584,0.366
178.66778014613035,0.6719999999999999
147.52880770915152,0.894
168.11134196037204,0.87
165.7354877019201,0.342
143.7073702715204,0.72
149.74356283647074,0.9359999999999999
114.44395478041653,0.678
84.61068824002659,0.9180000000000001
98.30273725711726,0.0
150.12400730831058,0.258
124.82448915695679,0.648
127.30394827798344,0.948
166.46196814468718,0.5760000000000001
47.03632545479827,0.918
107.81888891452277,0.906
50.29008120537128,0.246
165.17352002964432,0.5940000000000001
134.56921278299137,1.068
71.56505117707799,0.8700000000000001
139.3987053549955,0.5820000000000001
139.3987053549955,1.008
16.515702588953125,0.8640000000000001
143.13010235415598,1.098
94.14039034956734,0.0
126.32250239496626,0.66
167.0053832080835,1.056
161.565051177078,0.99
52.334378801416705,0.33
104.82845589129545,0.768
163.44292862436336,1.05
109.34073548303267,1.044
