sigma: 22.470982031241125
216_10 160.0 222.0
216_9 172.0 232.0
216_8 202.0 220.0
216_7 145.0 259.0
216_14 247.0 227.0
216_13 218.0 223.0
216_12 189.0 213.0
216_11 176.0 223.0
216_1 259.0 258.0
216_6 233.0 221.0
216_5 191.0 224.0
216_4 123.0 244.0
216_3 159.0 235.0
216_2 152.0 296.0
177_5 152.54374612148652 254.45502117749473
126_3 152.48023010648015 254.21981655751108
130_5 189.75335539253558 235.13920854723636
71_2 189.57049341426705 235.24166576149543
26_1 192.52802525030006 234.07132469114126
181_12 182.69641242094337 227.70188767182722
129_8 182.64660521841287 227.7219386529366
72_4 191.96503560884406 233.88887014394095
191_15 192.21588963992733 233.60137853160606
192_17 230.36327078833588 225.46224505744294
130_12 192.28372956070098 233.71158929886099
29_3 192.20523194413886 233.85441553549427
virtual 192.36603201762546 233.96313240595052
