pos_1,pos_2,progenitor,descendants_1,descendants_2
289,285,1,1,
289,253,2,2,
278,241,3,3,
259,231,4,4,
278,231,5,5,
266,206,6,6,
204,284,7,7,
229,282,8,8,
241,279,8,9,
187,282,9,10,
206,228,10,11,
190,217,11,12,
194,264,12,13,
221,259,13,14,
229,250,14,15,
209,247,15,16,17
230,239,16,18,
223,223,17,19,
