pos_1,pos_2,progenitor,descendants
291,281,1,1
302,248,2,2
306,230,3,3
259,230,4,4
273,222,5,5
274,200,6,6
199,294,7,7
195,272,8,8
230,286,9,9
237,280,10,10
171,276,11,11
204,268,12,12
200,235,13,13
193,223,14,14
188,259,15,15
212,257,16,16
242,254,17,17
215,249,18,18
206,246,19,19
227,253,20,20
231,243,21,21
219,226,22,22
