pos_1,pos_2,progenitor,descendants_1,descendants_2
235,306,1,1,
216,289,2,2,
237,294,3,3,
252,314,4,4,
263,294,5,5,
219,266,6,6,
240,266,7,7,
271,284,8,8,
285,269,9,9,
274,297,10,10,
291,289,11,11,
254,266,12,12,13
294,242,13,14,
301,200,14,15,
267,236,15,16,
285,220,16,17,
250,245,17,18,
273,254,18,19,
257,218,19,20,
263,188,20,21,
