pos_1,pos_2,progenitor,descendants_1,descendants_2
234,315,1,1,
212,299,2,2,
225,290,3,3,
242,296,4,4,5
248,320,5,6,
267,296,6,7,
219,264,7,8,
244,267,8,9,
272,282,9,10,
289,269,10,11,
280,297,11,12,
292,294,12,13,
247,277,13,14,
259,263,14,15,
282,245,15,16,
298,205,16,17,
295,184,17,18,
277,231,18,19,
285,212,19,20,
250,246,20,21,
286,254,21,22,
255,215,22,23,
258,187,23,24,
