pos_1,pos_2,progenitor,descendants_1,descendants_2
234,316,1,1,
209,301,2,2,
226,290,3,3,
237,299,4,4,
248,292,4,5,
248,320,5,6,
266,296,6,7,
221,265,7,8,
244,267,8,9,
272,282,9,10,
286,271,10,11,
280,297,11,12,
294,293,12,13,
246,279,13,14,
260,264,14,15,
282,245,15,16,
299,204,16,17,
295,184,17,18,
277,233,18,19,20
285,212,19,21,
252,246,20,22,
286,254,21,23,
257,215,22,24,
258,187,23,25,
