pos_1,pos_2,progenitor,descendants_1,descendants_2
234,310,1,1,
216,289,2,2,
239,294,3,3,
250,314,4,4,
265,294,5,5,
219,266,6,6,
245,267,7,7,
275,284,8,8,
289,271,9,9,
278,297,10,10,
295,292,11,11,
246,276,12,12,
260,259,13,13,
294,239,14,14,
296,196,15,15,16
273,234,16,17,
286,220,17,18,
250,244,18,19,
274,251,19,20,
256,219,20,21,
261,188,21,22,
