pos_1,pos_2,progenitor,descendants_1,descendants_2
234,311,1,1,
220,293,2,2,3
239,299,3,4,
248,316,4,5,
268,295,5,6,
219,266,6,7,
244,267,7,8,
273,280,8,9,
289,269,9,10,
279,297,10,11,
292,295,11,12,
247,277,12,13,
260,261,13,14,
294,235,14,15,
298,205,15,16,
299,187,16,17,
275,233,17,18,
285,215,18,19,
250,245,19,20,
279,251,20,21,
255,215,21,22,
259,187,22,23,
