cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,2,1,0,0
I1,0,0,0,0,0,1,2,1,1,1
I2,1,1,1,1,0,1,2,1,1,1
216_14,1,1,1,1,2,1,2,1,1,1
216_13,1,1,1,1,0,1,2,1,1,1
I3,0,0,0,0,0,1,2,1,1,1
I4,0,0,2,0,0,1,2,1,1,1
216_10,0,0,2,0,0,1,2,1,1,1
216_9,0,0,2,0,0,1,2,1,1,1
I5,2,0,2,0,1,1,2,1,1,1
216_12,2,0,2,0,1,1,2,1,1,1
216_11,2,0,2,0,1,1,2,1,1,1
I6,0,0,0,1,0,0,2,1,1,0
I7,0,0,0,1,0,0,2,1,1,0
216_2,2,2,0,1,0,2,2,1,1,1
I8,0,0,0,1,0,2,2,1,1,0
216_4,0,0,0,1,0,2,2,1,1,0
216_3,0,0,2,1,0,2,2,1,1,1
I9,0,2,0,1,0,1,2,1,1,0
I10,0,2,0,1,0,1,2,1,1,2
216_6,0,2,0,1,0,1,2,1,1,2
216_5,0,2,0,1,0,1,2,1,1,2
I11,0,2,0,1,1,1,2,1,1,0
216_8,0,2,0,1,1,1,2,1,1,0
216_7,0,2,1,1,1,1,2,1,1,0
Evolve tree: [&R] ((((216_7:0.17457943925233374,216_8:0.17457943925233374)I11:0.2831214953271002,(216_5:0.16044859813083856,216_6:0.16044859813083856)I10:0.2972523364485953)I9:0.32414953271027885,((216_3:0.13269158878504456,216_4:0.13269158878504456)I8:0.2965046728971931,216_2:0.4291962616822377)I7:0.3526542056074749)I6:0.32887850467289675,(((216_11:0.12358878504672693,216_12:0.12358878504672693)I5:0.26097196261681954,(216_9:0.10115887850467117,216_10:0.10115887850467117)I4:0.2834018691588753)I3:0.3245046728971944,(216_13:0.11007476635513833,216_14:0.11007476635513833)I2:0.5989906542056028)I1:0.4016635514018685)I0:0.17927102803738323;
