pos_1,pos_2,progenitor,descendants
269,270,1,1
298,274,2,2
287,275,2,3
313,267,3,4
283,247,4,5
264,243,5,6
287,235,6,7
311,242,7,8
294,232,7,9
284,222,8,10
267,230,9,11
288,194,10,12
334,271,11,13
313,213,12,14
302,210,13,15
313,195,14,16
293,169,15,17
312,174,16,18
383,203,17,19
367,190,18,20
329,174,19,21
351,185,20,22
335,250,21,23
347,224,22,24
330,203,23,25
363,212,24,26
