pos_1,pos_2,progenitor,descendants_1,descendants_2
258,281,1,1,
274,264,2,2,
314,276,3,3,
279,271,4,4,
316,263,5,5,
282,250,6,6,
257,244,7,7,
287,239,8,8,
312,244,9,9,
297,234,10,10,
281,225,11,11,
294,213,12,12,
269,238,13,13,
265,219,14,14,
280,186,15,15,
344,269,16,16,17
315,211,17,18,
307,200,18,19,
316,193,19,20,
283,173,20,21,
308,172,21,22,
386,206,22,23,
368,192,23,24,
331,175,24,25,
354,184,25,26,
341,254,26,27,
352,223,27,28,
329,196,28,29,
367,211,29,30,
