pos_1,pos_2,progenitor,descendants
272,268,1,1
294,271,2,2
310,266,3,3
282,251,4,4
263,245,5,5
284,231,6,6
300,233,7,7
282,221,8,8
265,228,9,9
289,193,10,10
338,269,11,11
316,211,12,12
304,203,13,13
296,180,14,14
383,209,15,15
369,194,16,16
331,176,17,17
353,185,18,18
332,254,19,19
343,223,20,20
332,206,21,21
362,215,22,22
