pos_1,pos_2,progenitor,descendants
270,269,1,1
295,273,2,2
310,268,3,3
282,251,4,4
263,245,5,5
285,232,6,6
300,233,7,7
282,221,8,8
265,230,9,9
289,193,10,10
337,270,11,11
316,213,12,12
304,203,13,13
296,179,14,14
383,209,15,15
370,194,16,16
331,176,17,17
353,185,18,18
330,256,19,19
344,223,20,20
330,207,21,21
362,216,22,22
