pos_1,pos_2,progenitor,descendants_1,descendants_2
273,277,1,1,
286,277,2,2,
297,254,3,3,4
279,241,4,5,
301,234,5,6,
286,224,6,7,
273,228,7,8,
287,200,8,9,
345,255,9,10,
319,214,10,11,
305,207,11,12,
290,181,12,13,
385,211,13,14,
367,193,14,15,
334,182,15,16,
351,184,15,17,
344,237,16,18,19
350,207,17,20,21
