pos_1,pos_2,progenitor,descendants_1,descendants_2
269,270,1,1,
298,274,2,2,
312,270,3,3,
282,249,4,4,
263,242,5,5,
288,236,6,6,
298,240,7,7,
284,222,8,8,
265,230,9,9,
288,195,10,10,
336,271,11,11,
316,213,12,12,
304,199,13,13,14
290,177,14,15,
312,176,15,16,
380,204,16,17,
369,190,17,18,
329,174,18,19,
350,185,19,20,
331,256,20,21,
347,224,21,22,
331,207,22,23,
363,212,23,24,
