pos_1,pos_2,progenitor,descendants
262,275,1,1
277,266,1,2
307,278,2,3
284,272,3,4
313,266,4,5
282,247,5,6
262,244,6,7
288,239,7,8
311,242,8,9
297,234,9,10
284,222,10,11
269,231,11,12
285,192,12,13
335,267,13,14
314,214,14,15
304,208,15,16
313,192,16,17
293,169,17,18
310,173,18,19
383,205,19,20
369,190,20,21
331,173,21,22
351,184,22,23
335,250,23,24
348,223,24,25
329,200,25,26
364,212,26,27
