cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,1,0,1,0,1,0,0,0,0,0
I1,1,0,1,0,1,2,0,2,1,2
I2,1,0,1,2,1,2,0,2,1,2
I3,1,0,1,2,1,2,1,2,1,2
216_13,1,0,1,2,1,2,1,2,1,2
216_12,1,0,1,2,1,2,1,2,1,2
I4,1,0,1,2,1,2,0,2,1,2
216_15,1,0,1,2,1,2,0,2,1,2
216_14,1,0,1,2,1,2,0,2,1,2
I5,1,0,1,0,1,2,0,2,1,2
216_9,1,0,1,1,1,2,2,2,1,2
I6,1,2,1,0,1,2,0,2,1,2
216_11,1,2,1,0,1,2,0,2,1,2
216_10,1,2,1,0,1,2,0,2,1,2
I7,1,0,1,0,1,0,0,0,0,0
I8,1,2,1,0,1,0,0,0,0,0
I9,1,2,1,0,1,0,0,0,0,0
216_6,1,2,1,0,1,0,2,0,0,0
216_5,1,2,1,0,1,0,2,0,0,0
I10,1,2,1,1,1,0,0,0,0,0
216_8,1,2,1,1,1,0,0,0,0,0
216_7,1,2,1,1,1,0,2,0,0,0
I11,1,0,1,0,1,0,2,0,0,0
I12,1,1,1,0,1,0,2,1,0,2
216_4,1,1,1,0,1,0,2,1,0,2
216_3,1,1,1,0,1,0,2,1,0,2
I13,1,0,1,1,1,0,2,0,1,0
216_2,1,0,1,1,1,0,2,0,1,0
216_1,1,0,1,1,1,0,2,0,1,0
Evolve tree: [&R] ((((216_1:0.06624299065420444,216_2:0.06624299065420444)I13:0.23263551401868865,(216_3:0.04502803738317676,216_4:0.04502803738317676)I12:0.25385046728971633)I11:0.24714018691588602,((216_7:0.09672897196261515,216_8:0.09672897196261515)I10:0.19695327102803495,(216_5:0.0705420560747651,216_6:0.0705420560747651)I9:0.223140186915885)I8:0.252336448598129)I7:0.2901869158878494,(((216_10:0.04084112149532636,216_11:0.04084112149532636)I6:0.20190654205607197,216_9:0.24274766355139835)I5:0.2733644859813062,((216_14:0.03252336448598071,216_15:0.03252336448598071)I4:0.21022429906541762,(216_12:0.012056074766354914,216_13:0.012056074766354914)I3:0.23069158878504342)I2:0.2733644859813062)I1:0.32009345794392396)I0:0.4537943925233642;
