cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,1,2,0,1,0,0,0,0,2,2
I1,1,2,2,1,0,0,0,0,2,2
I2,1,2,2,1,0,0,0,0,2,2
I3,1,2,2,1,0,0,1,0,2,2
216_13,1,2,2,1,0,0,1,0,2,2
216_12,1,2,2,1,0,0,1,0,2,2
I4,1,2,2,1,0,0,0,2,2,2
216_15,1,2,2,1,0,0,0,2,2,2
216_14,1,2,2,1,0,0,0,2,2,2
I5,1,2,2,1,0,0,1,1,2,2
216_9,1,2,2,1,0,0,1,1,2,2
I6,1,2,2,1,2,0,1,1,2,2
216_11,1,2,2,1,2,0,1,1,2,2
216_10,1,2,2,1,2,0,1,1,2,2
I7,1,2,1,1,0,0,2,0,2,2
I8,1,2,1,1,0,1,2,0,2,2
I9,1,2,1,1,1,1,2,0,2,2
216_6,1,2,1,1,1,1,2,0,2,2
216_5,1,2,1,1,1,1,2,0,2,2
I10,1,2,1,1,0,1,2,0,2,2
216_8,1,2,1,1,0,1,2,0,2,2
216_7,1,2,1,1,0,1,2,1,2,2
I11,1,2,1,1,2,0,2,0,2,2
I12,1,2,1,1,2,0,2,0,2,2
216_4,1,2,1,1,2,0,2,0,2,2
216_3,1,2,1,1,2,0,2,0,2,2
I13,1,2,1,1,2,0,2,1,2,2
216_2,1,2,1,1,2,0,2,1,2,2
216_1,1,2,1,1,2,0,2,1,2,2
Evolve tree: [&R] ((((216_1:0.03387720367619631,216_2:0.03387720367619631)I13:0.13314606449743088,(216_3:0.02284949311935647,216_4:0.02284949311935647)I12:0.1441737750542707)I11:0.16942947408000533,((216_7:0.05002953623636411,216_8:0.05002953623636411)I10:0.11375729049244585,(216_5:0.03613294572515325,216_6:0.03613294572515325)I9:0.1276538810036567)I8:0.17266591552482255)I7:0.2422067763921259,(((216_10:0.020693277709968858,216_11:0.020693277709968858)I6:0.11203330275676826,216_9:0.13272658046673713)I5:0.18153176473202381,((216_14:0.01642919235811928,216_15:0.01642919235811928)I4:0.11629738810861784,(216_12:0.0060454085156434086,216_13:0.0060454085156434086)I3:0.1266811719510937)I2:0.18153176473202381)I1:0.2644011734469975)I0:0.4910709031408726;
