cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,1,0,0,0,0,0,2,2,0,0
I1,1,0,1,0,0,0,2,2,0,0
I2,1,0,1,0,0,0,2,2,0,0
I3,1,0,1,0,0,0,2,2,0,0
216_13,1,0,1,0,0,0,2,2,0,0
216_12,1,0,1,0,0,0,2,2,0,0
I4,1,0,1,0,0,0,2,2,2,0
216_15,1,0,1,0,0,0,2,2,2,0
216_14,1,0,1,0,0,0,2,2,2,0
I5,1,2,1,0,0,0,2,2,0,1
216_9,1,2,1,0,0,0,2,2,0,1
I6,1,2,1,0,0,0,2,2,0,1
216_11,1,2,1,0,0,0,2,2,0,1
216_10,1,2,1,0,0,0,2,2,0,1
I7,1,0,0,0,0,1,2,2,0,0
I8,1,0,0,0,0,1,2,2,0,0
I9,1,0,1,0,0,1,2,2,0,0
216_6,1,0,1,0,0,1,2,2,0,0
216_5,1,0,1,1,0,1,2,2,0,0
I10,1,0,0,0,0,1,2,2,0,0
216_8,1,0,0,0,0,1,2,2,0,0
216_7,1,0,0,2,0,1,2,2,0,0
I11,1,0,0,1,0,1,2,2,1,0
I12,1,0,0,1,0,1,2,2,1,0
216_4,1,0,0,1,0,1,2,2,1,0
216_3,1,0,0,1,0,1,2,2,1,0
I13,1,0,0,1,0,1,2,2,1,1
216_2,1,0,0,1,0,1,2,2,1,1
216_1,1,0,0,1,0,1,2,2,1,1
Evolve tree: [&R] ((((216_1:0.06558107023196158,216_2:0.06558107023196158)I13:0.22334636557728316,(216_3:0.044720728399874905,216_4:0.044720728399874905)I12:0.24420670740936984)I11:0.23310842263868872,((216_7:0.09535897289914641,216_8:0.09535897289914641)I10:0.18864707437048844,(216_5:0.06979383206259182,216_6:0.06979383206259182)I9:0.21421221520704303)I8:0.23802981117829858)I7:0.2753797822052068,(((216_10:0.04058904710928343,216_11:0.04058904710928343)I6:0.19506998178500232,216_9:0.23565902889428575)I5:0.2581837272334544,((216_14:0.03236572398856582,216_15:0.03236572398856582)I4:0.20329330490571992,(216_12:0.012038973181965588,216_13:0.012038973181965588)I3:0.22362005571232016)I2:0.2581837272334544)I1:0.3035728845254002)I0:0.4435323940161688;
