62_1,240.0,259.0
112_3,239.0,242.0
162_6,265.0,237.0
213_12,233.0,246.0
216_13,228.0,242.0
216_12,235.0,253.0
208_13,293.0,222.0
216_15,289.0,195.0
216_14,307.0,230.0
162_5,192.0,230.0
216_9,193.0,215.0
206_10,211.0,212.0
216_11,224.0,210.0
216_10,212.0,241.0
107_1,235.0,267.0
152_3,235.0,274.0
199_3,244.0,282.0
216_6,243.0,277.0
216_5,246.0,285.0
193_4,243.0,263.0
216_8,252.0,267.0
216_7,235.0,268.0
151_1,224.0,263.0
205_3,207.0,239.0
216_4,223.0,233.0
216_3,210.0,254.0
200_1,216.0,271.0
216_2,205.0,269.0
216_1,224.0,275.0
