pos_1,pos_2,progenitor,descendants
94,293,1,1
118,278,2,2
85,281,3,3
75,270,4,4
59,285,5,5
84,239,6,6
66,240,7,7
52,213,8,8
107,256,9,9
112,244,10,10
119,261,11,11
136,267,12,12
63,304,13,13
50,297,14,14
27,252,15,15
14,246,16,16
53,193,17,17
61,181,18,18
41,242,19,19
28,231,20,20
66,200,21,21
86,202,22,22
