pos_1,pos_2,progenitor,descendants
95,292,1,1
115,278,2,2
84,283,3,3
72,267,4,4
56,284,5,5
86,239,6,6
65,243,7,7
50,215,8,8
107,257,9,9
112,245,10,10
119,261,11,11
134,267,12,12
62,302,13,13
45,296,14,14
30,247,15,15
17,240,16,16
51,196,17,17
60,173,18,18
41,241,19,19
30,230,20,20
67,202,21,21
86,204,22,22
