pos_1,pos_2,progenitor,descendants
96,292,1,1
115,278,2,2
84,283,3,3
71,264,4,4
54,284,5,5
86,239,6,6
64,245,7,7
50,215,8,8
106,259,9,9
112,246,10,10
117,262,11,11
133,266,12,12
62,298,13,13
45,297,14,14
31,245,15,15
17,239,16,16
54,195,17,17
62,179,17,18
43,239,18,19
36,224,19,20
67,202,20,21
86,205,21,22
