pos_1,pos_2,progenitor,descendants_1,descendants_2
98,289,1,1,
84,280,2,2,
131,278,3,3,
124,252,4,4,
73,256,5,5,
69,242,6,6,
64,231,6,7,
94,267,7,8,
101,255,8,9,
105,268,9,10,
124,266,10,11,
73,293,11,12,
53,256,12,13,
29,238,13,14,
65,213,14,15,
32,253,15,16,
1,239,16,17,
49,233,17,18,
77,213,18,19,20
