sigma: 22.470982031241125
216_6 196.0 331.0
216_5 199.0 347.0
216_4 198.0 368.0
216_3 203.0 393.0
216_2 133.0 368.0
216_1 140.0 391.0
165_4 197.66124109955012 377.44229601094986
167_5 182.5120365736097 360.58726125909817
95_3 182.29909047575595 360.89393996660135
154_2 142.6483572623129 377.0028596914194
28_1 181.9378299712426 361.0407082218535
