pos_1,pos_2,progenitor,descendants_1,descendants_2
329,332,1,1,2
332,310,2,3,
291,333,3,4,
297,319,4,5,
317,316,5,6,
251,323,6,7,
271,322,7,8,
287,299,8,9,
268,275,9,10,
246,272,10,11,
354,304,11,12,
338,298,12,13,
350,267,13,14,
334,268,14,15,
326,240,15,16,
318,302,16,17,
304,272,17,18,
309,256,18,19,
300,228,19,20,
280,288,20,21,
295,261,21,22,
288,247,22,23,
283,226,23,24,
