pos_1,pos_2,progenitor,descendants_1,descendants_2
339,326,1,1,
319,325,2,2,
337,303,3,3,4
285,333,4,5,
301,316,5,6,
330,317,6,7,
312,315,7,8,
248,321,8,9,
269,327,9,10,
281,316,9,11,
288,307,10,12,
288,292,11,13,
272,273,12,14,
243,272,13,15,
360,305,14,16,
342,292,15,17,
360,276,16,18,
340,272,17,19,
332,232,18,20,
318,301,19,21,
303,272,20,22,
309,260,21,23,
300,230,22,24,
280,286,23,25,
295,262,24,26,
294,250,25,27,
285,225,26,28,
