pos_1,pos_2,progenitor,descendants
329,332,1,1
332,310,2,2
293,332,3,3
297,320,3,4
317,321,4,5
251,323,5,6
272,322,6,7
287,299,7,8
267,275,8,9
250,272,8,10
352,302,9,11
335,298,10,12
350,267,11,13
336,266,12,14
325,241,13,15
318,304,14,16
304,273,15,17
309,256,16,18
300,228,17,19
280,288,18,20
295,261,19,21
288,247,20,22
283,226,21,23
