pos_1,pos_2,progenitor,descendants_1,descendants_2
339,324,1,1,
325,325,2,2,
346,310,3,3,
327,296,4,4,
279,330,5,5,
293,322,6,6,
329,315,7,7,
305,315,8,8,
242,336,9,9,
231,311,10,10,
261,332,11,11,
268,312,12,12,
282,310,13,13,
277,292,14,14,
263,266,15,15,
244,271,16,16,
360,299,17,17,
344,286,18,18,
361,278,19,19,
348,263,20,20,
335,229,21,21,
305,302,22,22,23
309,272,23,24,
314,258,24,25,
302,224,25,26,
272,276,26,27,
290,263,27,28,
288,245,28,29,
288,224,29,30,
