pos_1,pos_2,progenitor,descendants
339,323,1,
325,326,2,
347,307,3,
328,296,4,
275,339,5,
287,320,6,
329,314,7,
305,315,8,
240,339,9,
230,312,10,
261,332,11,
267,311,12,
281,309,13,
277,293,14,
259,266,15,
244,271,16,
367,301,17,
344,286,18,
361,280,19,
349,262,20,
335,229,21,
315,305,22,
296,296,23,
313,275,24,
317,258,25,
302,224,26,
271,276,27,
290,263,28,
289,244,29,
287,224,30,
