pos_1,pos_2,progenitor,descendants
339,326,1,1
319,325,2,2
339,309,3,3
332,297,3,4
284,335,4,5
299,316,5,6
329,317,6,7
311,315,7,8
247,319,8,9
267,331,9,10
281,315,10,11
288,307,11,12
287,292,12,13
272,273,13,14
243,273,14,15
359,308,15,16
342,290,16,17
360,276,17,18
342,272,18,19
332,232,19,20
318,301,20,21
301,274,21,22
309,260,22,23
300,230,23,24
280,286,24,25
295,262,25,26
296,251,26,27
286,226,27,28
