pos_1,pos_2,progenitor,descendants_1,descendants_2
340,326,1,1,
319,324,2,2,
340,308,3,3,
328,296,4,4,
284,337,5,5,
299,317,6,6,
328,317,7,7,
310,314,8,8,
244,316,9,9,10
263,329,10,11,
277,315,11,12,
292,307,12,13,
283,291,13,14,
267,268,14,15,
244,271,15,16,
359,303,16,17,
341,290,17,18,
358,276,18,19,
348,270,19,20,
331,232,20,21,
316,297,21,22,
301,273,22,23,
309,260,23,24,
300,225,24,25,
278,278,25,26,
294,262,26,27,
296,251,27,28,
288,223,28,29,
