pos_1,pos_2,progenitor,descendants
339,324,1,1
325,325,2,2
347,307,3,3
327,296,4,4
280,334,5,5
293,322,6,6
329,314,7,7
305,315,8,8
242,337,9,9
230,312,10,10
261,332,11,11
267,311,12,12
282,310,13,13
277,292,14,14
263,266,15,15
244,271,16,16
361,301,17,17
344,286,18,18
361,280,19,19
349,263,20,20
335,229,21,21
312,306,22,22
299,301,22,23
310,273,23,24
315,258,24,25
302,224,25,26
272,276,26,27
290,263,27,28
288,245,28,29
288,224,29,30
