pos_1,pos_2,progenitor,descendants
329,335,1,1
330,309,2,2
293,322,3,3
322,318,4,4
251,324,5,5
276,324,6,6
286,303,7,7
261,274,8,8
358,324,9,9
344,292,10,10
345,276,11,11
338,267,12,12
323,247,13,13
315,302,14,14
304,274,15,15
309,260,16,16
308,231,17,17
282,286,18,18
293,267,19,19
288,249,20,20
289,223,21,21
