pos_1,pos_2,progenitor,descendants_1,descendants_2
328,336,1,1,
330,307,2,2,
291,322,3,3,
320,316,4,4,
253,321,5,5,
275,321,6,6,
285,303,7,7,
261,274,8,8,
358,324,9,9,
342,281,10,10,11
336,266,11,12,
323,247,12,13,
315,303,13,14,
306,277,14,15,
309,262,15,16,
308,231,16,17,
282,286,17,18,
295,270,18,19,
288,249,19,20,
292,223,20,21,
